data_dia,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,AQI,Qualidade_do_Ar
2012-01-01,2012,1,1,12.25,25.835,92.165,0.426,3.613,23.52,27.13,2.673,23.059,23.925,14.619,21,1
2012-01-02,2012,1,2,56.05,22.836,95.589,0.305,12.675,27.16,39.842,1.794,20.136,13.872,5.083,17,1
2012-01-03,2012,1,3,0.025,24.948,76.139,0.26,17.175,28.731,45.883,3.918,15.718,24.064,4.208,21,1
2012-01-04,2012,1,4,0.05,26.006,72.904,0.275,24.746,40.338,65.049,3.124,25.002,35.773,15.729,28,1
2012-01-05,2012,1,5,0.0,26.498,75.514,0.271,16.643,34.914,51.559,3.066,33.646,32.901,10.917,33,1
2012-01-06,2012,1,6,16.3,27.08,77.411,0.334,11.533,36.524,48.052,4.375,33.806,26.87,8.271,26,1
2012-01-07,2012,1,7,0.3,27.636,71.902,0.322,11.102,26.619,37.715,3.487,34.904,21.419,7.792,31,1
2012-01-08,2012,1,8,10.275,26.417,81.172,0.36,7.389,34.926,42.315,6.188,38.253,30.77,15.688,33,1
2012-01-09,2012,1,9,2.9,25.065,85.36,0.279,13.514,33.757,47.281,3.066,17.82,15.976,5.625,22,1
2012-01-10,2012,1,10,7.625,26.069,79.222,0.357,23.943,38.339,62.284,4.586,14.593,27.102,8.062,23,1
2012-01-11,2012,1,11,0.7,25.975,82.192,0.349,15.422,40.156,55.576,4.823,18.569,28.024,6.792,27,1
2012-01-12,2012,1,12,0.0,28.18,71.354,0.324,21.916,37.328,59.257,6.845,16.916,32.815,6.375,30,1
2012-01-13,2012,1,13,5.35,29.928,66.715,0.368,23.456,36.131,59.584,8.618,20.936,35.081,7.646,34,1
2012-01-14,2012,1,14,0.525,32.712,52.977,0.345,20.789,32.965,54.16,4.789,27.549,31.15,10.958,29,1
2012-01-15,2012,1,15,11.8,31.148,59.926,0.379,9.08,26.821,35.896,2.637,32.451,23.804,9.542,25,1
2012-01-16,2012,1,16,6.7,27.62,81.468,0.417,12.22,41.514,53.744,6.113,36.929,28.607,16.333,37,1
2012-01-17,2012,1,17,0.0,28.135,76.811,0.446,20.911,50.842,71.76,6.831,41.622,42.63,23.333,79,2
2012-01-18,2012,1,18,0.0,28.53,73.854,0.329,10.31,33.58,43.883,4.847,48.366,42.669,18.625,58,2
2012-01-19,2012,1,19,18.5,28.348,73.799,0.321,14.029,35.895,49.912,6.005,46.844,47.292,18.938,53,2
2012-01-20,2012,1,20,0.025,28.417,73.456,0.306,8.072,37.096,45.164,7.125,43.832,37.38,20.167,53,2
2012-01-21,2012,1,21,0.0,29.532,67.107,0.29,12.311,36.973,49.294,10.239,46.52,43.495,12.875,68,2
2012-01-22,2012,1,22,0.0,29.83,65.18,0.258,6.685,30.004,36.682,6.268,41.042,34.133,7.625,56,2
2012-01-23,2012,1,23,0.0,30.644,61.479,0.296,15.733,32.063,47.815,6.349,34.28,36.768,8.125,46,2
2012-01-24,2012,1,24,0.0,31.513,56.738,0.284,18.953,30.238,49.176,7.544,28.428,41.526,8.292,38,1
2012-01-25,2012,1,25,0.0,32.414,53.373,0.321,19.797,30.938,50.693,6.435,24.487,37.82,5.958,34,1
2012-01-26,2012,1,26,3.15,29.651,69.424,0.46,8.468,32.432,40.898,9.134,35.959,113.445,13.208,88,3
2012-01-27,2012,1,27,15.75,22.986,90.693,0.287,9.892,25.812,35.69,2.535,27.611,32.656,4.125,36,1
2012-01-28,2012,1,28,20.325,21.852,91.852,0.254,15.157,32.714,47.834,2.752,25.762,17.128,6.708,21,1
2012-01-29,2012,1,29,19.25,22.205,91.0,0.305,8.813,24.507,33.32,3.939,15.616,19.044,4.979,20,1
2012-01-30,2012,1,30,0.025,24.186,82.208,0.381,27.512,33.5,61.015,4.715,16.577,31.375,9.833,27,1
2012-01-31,2012,1,31,4.95,24.814,85.524,0.339,21.505,41.673,63.179,3.89,20.852,30.0,13.396,27,1
2012-02-01,2012,2,1,4.675,28.278,70.807,0.34,27.047,37.602,64.644,6.516,26.016,32.5,7.917,32,1
2012-02-02,2012,2,2,0.0,29.846,64.813,0.274,17.578,31.871,49.465,7.336,29.428,35.065,5.25,39,1
2012-02-03,2012,2,3,0.0,30.134,60.948,0.254,16.931,29.438,42.914,6.709,27.393,32.602,3.792,33,1
2012-02-04,2012,2,4,0.0,30.19,58.676,0.229,13.212,24.6,37.807,6.721,31.098,28.038,4.0,38,1
2012-02-05,2012,2,5,0.0,30.862,58.944,0.231,5.399,22.05,27.443,5.641,37.39,28.909,3.125,37,1
2012-02-06,2012,2,6,0.0,31.954,56.718,0.313,16.867,37.82,54.661,9.868,38.185,41.469,6.083,45,2
2012-02-07,2012,2,7,0.05,31.766,59.164,0.45,17.678,49.324,67.013,13.07,64.995,60.493,23.333,108,3
2012-02-08,2012,2,8,0.0,30.256,61.488,0.478,13.186,49.818,63.024,6.877,66.384,68.547,34.438,92,3
2012-02-09,2012,2,9,0.0,30.728,61.009,0.439,17.839,52.655,70.526,9.118,74.65,67.612,36.729,110,3
2012-02-10,2012,2,10,3.075,29.949,70.995,0.423,9.055,39.77,48.811,8.452,47.208,60.732,23.396,70,2
2012-02-11,2012,2,11,14.875,28.437,77.49,0.388,10.923,34.309,45.201,7.102,41.18,45.083,22.5,39,1
2012-02-12,2012,2,12,19.75,27.515,81.474,0.343,3.615,29.454,33.061,6.136,51.959,27.805,13.208,41,2
2012-02-13,2012,2,13,0.35,28.289,77.751,0.388,15.67,40.304,55.962,6.269,34.49,30.016,7.562,39,1
2012-02-14,2012,2,14,1.575,29.296,67.931,0.238,20.283,31.181,51.521,4.956,27.161,30.276,3.229,32,1
2012-02-15,2012,2,15,0.0,28.97,66.415,0.222,13.77,26.001,39.747,3.629,23.73,28.096,2.792,28,1
2012-02-16,2012,2,16,0.0,28.006,69.614,0.199,14.493,25.699,40.21,3.571,20.574,31.409,3.354,28,1
2012-02-17,2012,2,17,0.0,28.399,69.913,0.228,16.456,26.189,42.631,3.526,27.631,33.583,4.042,33,1
2012-02-18,2012,2,18,0.0,29.279,63.407,0.213,6.548,23.266,29.812,6.006,34.568,31.333,3.208,38,1
2012-02-19,2012,2,19,0.0,30.11,62.071,0.229,5.952,21.925,27.869,6.504,28.311,31.859,3.208,34,1
2012-02-20,2012,2,20,0.0,30.292,60.926,0.239,6.256,23.897,30.149,7.484,32.621,38.414,4.854,42,2
2012-02-21,2012,2,21,0.0,29.846,57.847,0.199,5.915,21.95,27.865,7.498,26.601,32.21,3.396,29,1
2012-02-22,2012,2,22,7.15,31.936,53.786,0.27,17.68,31.164,48.844,8.398,37.625,35.328,9.75,32,1
2012-02-23,2012,2,23,0.35,30.643,61.003,0.324,15.686,31.551,47.228,6.911,48.596,33.385,11.292,43,2
2012-02-24,2012,2,24,0.0,29.785,65.379,0.351,7.758,34.033,41.924,7.632,50.14,43.768,17.208,53,2
2012-02-25,2012,2,25,0.0,29.894,69.348,0.324,9.049,35.558,44.61,9.301,58.216,50.07,20.271,88,3
2012-02-26,2012,2,26,0.0,32.437,54.334,0.323,7.845,31.052,38.86,10.558,38.621,43.859,7.125,52,2
2012-02-27,2012,2,27,0.0,31.402,60.888,0.369,6.925,35.871,42.799,6.78,49.984,47.232,14.958,51,2
2012-02-28,2012,2,28,0.025,30.44,67.686,0.362,11.568,33.862,46.072,6.426,56.235,52.05,17.708,85,3
2012-02-29,2012,2,29,0.025,30.945,58.741,0.341,19.813,46.164,66.659,10.538,39.472,52.116,12.062,66,2
2012-03-01,2012,3,1,0.0,32.36,52.438,0.414,16.117,48.117,64.235,10.1,62.91,61.583,18.083,99,3
2012-03-02,2012,3,2,0.0,30.927,56.875,0.574,16.883,57.922,74.826,15.723,58.412,76.515,35.521,94,3
2012-03-03,2012,3,3,0.0,29.7,69.953,0.28,2.684,22.655,25.325,4.157,59.273,36.841,11.833,56,2
2012-03-04,2012,3,4,6.95,27.219,83.689,0.281,4.896,21.611,26.505,2.561,28.706,22.06,1.875,22,1
2012-03-05,2012,3,5,0.0,28.48,73.09,0.27,15.08,32.37,47.447,6.208,37.167,34.432,14.0,45,2
2012-03-06,2012,3,6,0.0,28.52,70.418,0.203,13.643,27.937,41.538,5.456,28.138,27.891,4.458,30,1
2012-03-07,2012,3,7,0.0,27.779,71.597,0.195,13.8,27.496,41.293,4.99,27.761,26.576,5.271,25,1
2012-03-08,2012,3,8,0.0,28.043,69.768,0.218,16.01,29.092,45.096,5.871,33.564,31.794,6.042,34,1
2012-03-09,2012,3,9,0.0,28.516,66.523,0.242,17.066,40.298,57.341,6.243,38.496,37.854,9.125,46,2
2012-03-10,2012,3,10,0.0,28.235,67.565,0.268,8.224,38.391,46.618,6.793,40.953,36.324,9.542,46,2
2012-03-11,2012,3,11,0.1,28.958,59.26,0.259,6.826,32.215,39.041,9.723,36.787,36.617,11.125,48,2
2012-03-12,2012,3,12,5.188,28.567,70.69,0.393,19.066,46.824,65.917,13.635,45.425,46.523,21.333,63,2
2012-03-13,2012,3,13,0.55,28.636,70.66,0.371,20.154,45.198,65.339,10.965,33.609,37.237,17.896,42,2
2012-03-14,2012,3,14,7.175,29.952,66.658,0.358,16.009,40.608,56.616,12.316,30.745,36.476,13.875,34,1
2012-03-15,2012,3,15,0.525,29.588,70.206,0.408,16.603,35.346,51.946,5.235,40.258,34.747,16.417,42,2
2012-03-16,2012,3,16,8.525,25.537,86.497,0.349,7.559,32.585,40.142,2.168,38.015,26.07,12.542,30,1
2012-03-17,2012,3,17,0.475,26.06,79.902,0.271,10.948,28.481,39.431,4.693,17.234,26.714,7.583,22,1
2012-03-18,2012,3,18,1.7,25.666,74.344,0.22,7.446,22.333,30.403,4.171,21.246,20.581,4.438,19,1
2012-03-19,2012,3,19,0.025,26.173,71.038,0.242,23.086,35.026,60.052,4.36,20.226,30.109,5.646,24,1
2012-03-20,2012,3,20,0.0,27.56,68.668,0.232,23.952,41.823,67.792,6.835,20.37,38.583,9.146,32,1
2012-03-21,2012,3,21,0.0,28.948,68.524,0.322,29.097,46.658,75.748,8.75,26.43,40.578,13.417,41,2
2012-03-22,2012,3,22,1.1,30.958,62.837,0.39,20.631,51.192,71.814,12.48,32.708,49.779,14.333,42,2
2012-03-23,2012,3,23,18.3,27.283,80.847,0.32,13.046,44.55,57.575,7.043,44.474,29.69,11.771,32,1
2012-03-24,2012,3,24,17.675,27.274,83.691,0.361,9.076,38.437,47.509,5.797,46.25,27.646,13.333,41,2
2012-03-25,2012,3,25,2.75,27.762,81.268,0.374,7.632,40.677,48.31,6.113,49.829,31.258,15.104,56,2
2012-03-26,2012,3,26,0.0,29.228,76.796,0.374,18.336,50.663,68.977,6.966,40.938,35.375,14.396,53,2
2012-03-27,2012,3,27,0.0,29.9,72.999,0.483,27.568,50.599,78.165,9.561,26.145,49.636,20.958,45,2
2012-03-28,2012,3,28,14.375,26.11,84.347,0.312,8.112,31.549,39.653,3.506,34.962,29.946,14.667,28,1
2012-03-29,2012,3,29,10.575,23.088,86.766,0.268,20.427,38.799,59.226,2.606,18.942,18.284,4.854,16,1
2012-03-30,2012,3,30,0.0,26.146,78.619,0.383,31.34,46.448,77.785,4.365,22.111,35.209,12.208,27,1
2012-03-31,2012,3,31,1.6,27.099,77.058,0.321,12.278,33.796,46.068,2.063,25.584,24.035,8.625,21,1
2012-04-01,2012,4,1,0.0,26.022,77.477,0.378,14.931,30.087,45.002,2.975,27.268,27.747,9.25,27,1
2012-04-02,2012,4,2,0.0,27.08,74.795,0.318,22.728,41.191,63.868,4.645,33.001,28.357,6.042,33,1
2012-04-03,2012,4,3,0.0,28.108,76.726,0.368,14.321,51.069,65.391,8.686,34.172,46.18,21.125,45,2
2012-04-04,2012,4,4,1.3,28.954,72.391,0.382,26.079,51.755,77.825,7.786,26.661,45.701,13.208,40,1
2012-04-05,2012,4,5,14.688,28.359,75.557,0.36,16.969,41.173,58.129,4.651,38.881,31.417,13.958,33,1
2012-04-06,2012,4,6,0.05,28.468,73.93,0.352,9.379,34.715,44.097,5.322,40.173,36.162,12.875,34,1
2012-04-07,2012,4,7,0.0,27.126,80.31,0.282,6.588,29.923,36.508,3.948,41.65,28.245,8.708,30,1
2012-04-08,2012,4,8,0.025,28.25,75.237,0.301,7.39,30.725,38.109,3.852,48.571,28.428,7.333,44,2
2012-04-09,2012,4,9,5.65,27.249,82.233,0.38,8.249,38.05,46.289,6.816,36.778,40.68,15.375,40,1
2012-04-10,2012,4,10,0.05,26.741,80.19,0.341,34.191,43.476,77.663,6.118,20.922,30.383,10.125,29,1
2012-04-11,2012,4,11,0.0,27.867,75.541,0.248,16.668,37.481,54.151,4.43,26.592,28.703,6.417,29,1
2012-04-12,2012,4,12,0.0,28.774,71.597,0.278,16.257,34.407,50.653,4.358,24.723,29.75,4.125,28,1
2012-04-13,2012,4,13,0.0,28.816,72.184,0.33,25.127,36.377,61.503,6.011,26.588,38.784,7.875,32,1
2012-04-14,2012,4,14,0.075,29.107,74.196,0.502,14.577,46.935,61.524,7.991,58.009,55.55,30.792,85,3
2012-04-15,2012,4,15,0.0,29.826,71.513,0.516,9.233,43.056,52.285,5.614,38.901,57.109,39.542,61,2
2012-04-16,2012,4,16,10.425,25.011,86.139,0.357,16.561,31.473,48.024,2.343,23.681,24.411,7.792,30,1
2012-04-17,2012,4,17,2.275,25.122,79.561,0.423,34.088,32.953,67.043,4.906,16.983,32.404,11.875,26,1
2012-04-18,2012,4,18,0.0,25.667,72.664,0.324,33.067,38.078,71.166,2.971,25.036,32.82,10.625,29,1
2012-04-19,2012,4,19,0.012,26.093,69.782,0.258,18.555,36.072,54.626,2.512,31.099,31.776,6.25,31,1
2012-04-20,2012,4,20,0.0,26.501,68.164,0.441,21.096,48.389,69.488,8.086,34.561,41.526,16.438,47,2
2012-04-21,2012,4,21,5.525,25.825,80.483,0.645,14.411,51.751,66.159,7.127,25.878,58.513,25.625,53,2
2012-04-22,2012,4,22,9.45,23.72,91.988,0.479,11.48,32.143,43.622,2.08,22.213,27.482,11.958,25,1
2012-04-23,2012,4,23,3.35,23.948,84.041,0.313,12.27,27.722,39.985,2.82,24.49,22.284,10.417,22,1
2012-04-24,2012,4,24,0.1,24.938,80.333,0.438,34.74,37.704,72.455,5.196,25.568,38.336,17.083,36,1
2012-04-25,2012,4,25,0.1,26.092,76.954,0.404,27.788,45.395,73.245,4.899,28.05,36.344,11.292,36,1
2012-04-26,2012,4,26,0.05,28.014,73.989,0.692,39.705,47.438,87.166,9.738,14.148,57.008,22.146,47,2
2012-04-27,2012,4,27,1.45,27.004,77.199,0.398,19.341,31.247,50.587,3.716,26.702,26.151,10.0,25,1
2012-04-28,2012,4,28,2.0,25.374,79.252,0.307,14.516,30.027,44.549,2.23,31.719,27.339,6.25,26,1
2012-04-29,2012,4,29,7.125,24.933,77.678,0.369,12.722,30.291,43.017,2.458,16.85,25.232,6.917,22,1
2012-04-30,2012,4,30,38.025,22.451,93.106,0.442,20.968,32.807,53.771,1.24,9.691,19.594,7.417,17,1
2012-05-01,2012,5,1,21.95,20.102,88.668,0.293,10.282,26.26,36.52,1.21,25.047,16.776,8.143,17,1
2012-05-02,2012,5,2,0.0,21.504,72.958,0.38,36.411,34.372,70.806,2.179,23.666,29.621,10.25,26,1
2012-05-03,2012,5,3,1.6,23.381,79.983,0.33,18.705,30.134,48.837,1.932,24.142,22.145,3.375,23,1
2012-05-04,2012,5,4,1.75,23.789,81.7,0.362,26.537,32.825,59.357,2.211,21.844,25.002,3.896,24,1
2012-05-05,2012,5,5,0.0,24.343,78.288,0.385,39.785,36.432,76.211,3.779,24.835,28.727,7.062,28,1
2012-05-06,2012,5,6,0.0,24.82,74.691,0.335,22.654,30.945,53.576,2.166,28.932,26.354,6.417,27,1
2012-05-07,2012,5,7,0.025,24.066,75.538,0.296,31.088,34.261,65.337,3.81,22.692,26.406,7.833,25,1
2012-05-08,2012,5,8,5.0,22.88,82.296,0.346,32.717,39.626,72.331,2.611,14.228,28.068,7.875,24,1
2012-05-09,2012,5,9,0.0,24.099,75.383,0.374,40.952,44.231,85.192,5.91,20.814,33.604,9.792,30,1
2012-05-10,2012,5,10,0.0,24.939,72.931,0.409,41.476,53.492,94.948,6.206,24.929,39.748,14.146,36,1
2012-05-11,2012,5,11,0.0,26.95,70.12,0.612,45.607,53.721,99.347,10.565,25.345,54.417,25.208,46,2
2012-05-12,2012,5,12,0.0,27.14,65.6,0.666,46.395,55.791,102.212,8.239,22.8,53.638,25.5,45,2
2012-05-13,2012,5,13,17.3,23.964,84.166,0.451,9.262,37.477,46.738,2.076,29.189,25.182,13.021,24,1
2012-05-14,2012,5,14,19.525,20.719,91.157,0.4,22.796,42.041,64.879,3.734,16.732,20.972,7.5,20,1
2012-05-15,2012,5,15,7.275,19.616,90.264,0.349,28.69,46.751,75.436,3.439,11.185,18.453,5.458,18,1
2012-05-16,2012,5,16,8.2,21.248,84.578,0.345,32.545,37.149,69.691,3.387,17.306,23.039,7.979,23,1
2012-05-17,2012,5,17,11.025,21.862,83.702,0.277,16.177,29.706,45.886,2.075,21.28,18.245,2.292,21,1
2012-05-18,2012,5,18,2.825,21.646,81.275,0.38,33.048,34.725,67.74,3.858,14.896,30.86,7.167,26,1
2012-05-19,2012,5,19,0.1,21.808,77.146,0.324,39.928,32.837,72.757,3.524,18.068,31.271,4.938,26,1
2012-05-20,2012,5,20,0.0,22.614,68.83,0.258,17.671,32.543,50.211,4.74,26.931,27.458,5.188,24,1
2012-05-21,2012,5,21,0.0,23.011,70.285,0.286,36.593,39.69,76.284,6.976,23.234,33.888,10.25,28,1
2012-05-22,2012,5,22,0.0,23.241,70.285,0.266,28.893,44.491,73.365,6.064,17.521,34.656,9.771,28,1
2012-05-23,2012,5,23,0.0,23.217,77.229,0.298,34.467,45.185,79.615,6.655,15.533,41.115,14.708,33,1
2012-05-24,2012,5,24,0.0,23.081,77.298,0.439,45.894,50.412,96.3,7.823,9.317,46.383,13.417,37,1
2012-05-25,2012,5,25,0.0,24.178,75.712,0.772,74.3,58.572,132.869,12.607,7.81,62.497,30.167,51,2
2012-05-26,2012,5,26,1.25,26.271,65.899,0.59,57.386,43.866,101.253,4.725,29.389,48.013,34.188,40,1
2012-05-27,2012,5,27,0.0,24.321,78.058,0.385,6.157,36.523,42.681,12.475,39.197,46.524,28.708,40,1
2012-05-28,2012,5,28,0.0,24.731,76.638,0.686,37.877,59.808,97.688,10.901,23.275,67.401,48.042,54,2
2012-05-29,2012,5,29,0.0,26.529,73.394,0.787,57.041,75.676,132.681,9.549,21.42,72.487,45.104,56,2
2012-05-30,2012,5,30,0.0,27.522,71.44,0.777,43.098,66.865,109.979,8.521,20.069,76.445,45.75,62,2
2012-05-31,2012,5,31,2.475,25.512,78.938,0.512,38.514,46.405,84.933,5.017,17.076,59.102,29.375,48,2
2012-06-01,2012,6,1,0.5,24.441,84.323,0.297,20.479,42.207,62.686,2.56,17.954,42.104,12.625,34,1
2012-06-02,2012,6,2,9.75,25.185,83.576,0.341,17.61,44.209,61.809,3.22,24.3,28.873,8.708,25,1
2012-06-03,2012,6,3,0.0,27.47,72.682,0.66,20.683,38.465,59.146,3.909,23.534,47.945,20.708,39,1
2012-06-04,2012,6,4,0.0,28.963,63.334,0.797,45.535,51.716,97.24,9.771,17.963,52.737,26.521,44,2
2012-06-05,2012,6,5,0.35,27.668,70.127,0.56,33.867,49.912,83.781,5.585,19.381,48.284,23.417,39,1
2012-06-06,2012,6,6,5.775,24.126,90.678,0.524,27.264,42.895,70.133,4.368,12.791,36.3,17.146,30,1
2012-06-07,2012,6,7,17.55,22.803,91.348,0.28,8.803,26.313,35.111,1.708,18.06,19.927,5.833,18,1
2012-06-08,2012,6,8,7.15,20.486,91.291,0.355,18.285,35.742,54.023,2.196,21.862,18.557,5.271,18,1
2012-06-09,2012,6,9,22.925,20.348,95.007,0.353,19.046,37.96,57.006,1.587,18.63,16.74,8.2,16,1
2012-06-10,2012,6,10,1.125,21.598,85.916,0.241,10.054,31.929,41.98,2.033,19.314,17.312,2.286,16,1
2012-06-11,2012,6,11,8.05,21.842,82.188,0.4,56.035,45.451,101.471,4.562,11.803,27.422,10.604,22,1
2012-06-12,2012,6,12,0.0,22.285,82.603,0.562,62.1,39.373,101.489,7.83,13.811,33.156,19.833,27,1
2012-06-13,2012,6,13,0.0,23.761,81.608,0.528,42.312,49.638,91.953,7.591,14.378,42.49,17.458,34,1
2012-06-14,2012,6,14,0.0,24.684,77.894,0.378,24.35,44.22,68.58,9.097,20.625,36.5,10.062,30,1
2012-06-15,2012,6,15,0.0,24.149,80.791,0.471,34.165,51.803,85.962,7.875,19.252,50.583,22.875,41,2
2012-06-16,2012,6,16,0.0,24.921,73.375,0.562,39.156,47.854,87.292,11.102,16.656,52.693,23.125,43,2
2012-06-17,2012,6,17,0.0,23.889,75.007,0.799,25.26,35.209,60.467,6.346,24.843,43.305,22.062,35,1
2012-06-18,2012,6,18,0.0,24.671,74.243,0.539,34.192,55.263,89.769,12.5,22.074,57.274,24.792,46,2
2012-06-19,2012,6,19,0.0,26.969,62.947,0.662,60.637,50.003,110.632,9.559,16.642,64.755,39.333,52,2
2012-06-20,2012,6,20,1.225,23.916,86.236,0.62,39.29,59.332,98.626,6.881,6.378,57.831,36.271,48,2
2012-06-21,2012,6,21,5.675,23.835,89.783,0.487,24.728,35.201,60.095,2.939,13.059,34.588,21.125,29,1
2012-06-22,2012,6,22,35.0,23.488,85.761,0.378,22.722,36.26,58.984,2.118,13.611,21.227,9.812,19,1
2012-06-23,2012,6,23,0.075,23.169,71.379,0.19,7.321,24.681,31.982,1.368,36.058,21.625,6.146,21,1
2012-06-24,2012,6,24,0.0,22.371,80.938,0.528,28.773,32.808,61.581,3.487,22.335,40.906,28.833,34,1
2012-06-25,2012,6,25,0.0,22.307,80.853,0.324,26.623,33.494,60.112,5.685,22.632,33.323,15.562,27,1
2012-06-26,2012,6,26,5.025,22.821,82.881,0.354,22.7,37.545,60.233,4.637,25.474,34.115,17.333,29,1
2012-06-27,2012,6,27,0.025,22.492,76.019,0.383,44.87,34.18,79.042,5.501,18.015,38.625,14.979,31,1
2012-06-28,2012,6,28,0.0,23.464,76.982,0.491,53.961,43.836,97.788,7.515,11.088,40.104,21.542,33,1
2012-06-29,2012,6,29,0.0,24.587,75.982,0.604,52.029,43.615,95.641,8.763,13.24,57.537,34.167,46,2
2012-06-30,2012,6,30,0.0,24.914,72.334,0.671,56.386,42.507,98.896,8.693,19.297,61.792,32.792,50,2
2012-07-01,2012,7,1,0.1,25.332,70.318,0.836,45.767,44.047,89.813,9.616,31.164,69.695,62.625,60,2
2012-07-02,2012,7,2,0.0,25.977,71.16,0.655,47.313,46.904,94.21,8.49,17.482,57.378,36.229,47,2
2012-07-03,2012,7,3,0.0,26.076,67.333,0.615,63.266,47.092,110.345,9.647,19.931,63.13,39.917,51,2
2012-07-04,2012,7,4,0.0,25.429,62.924,0.447,48.905,41.276,90.175,9.371,16.866,54.255,21.542,44,2
2012-07-05,2012,7,5,0.0,25.122,62.97,0.48,60.612,47.518,108.137,7.378,17.925,43.771,18.833,35,1
2012-07-06,2012,7,6,0.0,25.517,65.44,0.52,54.143,45.476,99.627,5.936,13.978,55.386,20.188,45,2
2012-07-07,2012,7,7,0.025,24.726,67.667,0.675,72.467,40.815,113.284,6.57,22.477,53.086,36.854,43,2
2012-07-08,2012,7,8,10.5,21.042,87.864,0.364,15.704,31.871,47.572,1.386,24.482,29.435,17.333,24,1
2012-07-09,2012,7,9,12.375,20.034,81.908,0.295,23.03,37.674,60.679,2.574,20.601,22.083,7.5,20,1
2012-07-10,2012,7,10,0.025,20.194,67.828,0.413,62.213,45.83,108.028,5.114,19.578,35.706,20.0,29,1
2012-07-11,2012,7,11,0.0,22.898,64.923,0.719,65.683,50.794,116.485,8.842,20.691,57.794,33.771,46,2
2012-07-12,2012,7,12,17.375,22.525,81.872,0.528,29.661,51.934,81.597,6.691,21.861,57.49,26.059,46,2
2012-07-13,2012,7,13,0.1,21.926,74.507,0.327,13.574,34.09,47.664,1.971,26.189,28.172,10.229,25,1
2012-07-14,2012,7,14,0.0,21.575,76.366,0.32,14.795,35.771,50.594,2.882,28.508,42.482,14.542,35,1
2012-07-15,2012,7,15,0.0,21.233,75.355,0.345,6.218,36.6,42.817,1.864,39.606,34.982,15.958,30,1
2012-07-16,2012,7,16,3.725,19.16,88.567,0.364,20.373,45.859,66.202,3.964,16.74,33.576,19.833,29,1
2012-07-17,2012,7,17,0.075,21.658,79.09,0.258,17.372,38.756,56.126,2.518,18.546,24.425,5.625,20,1
2012-07-18,2012,7,18,7.35,21.05,85.184,0.388,23.312,39.592,62.903,2.197,15.245,27.649,9.125,23,1
2012-07-19,2012,7,19,1.0,19.395,79.425,0.273,19.672,31.013,50.677,2.623,23.961,27.901,10.542,25,1
2012-07-20,2012,7,20,0.0,20.214,77.666,0.445,46.045,41.168,87.213,4.719,17.159,38.922,22.583,32,1
2012-07-21,2012,7,21,0.025,21.61,78.586,0.758,75.409,59.011,134.424,6.857,18.092,63.479,39.458,52,2
2012-07-22,2012,7,22,0.0,24.204,66.94,1.229,71.93,58.382,130.315,8.078,32.999,87.773,87.312,74,2
2012-07-23,2012,7,23,0.55,23.707,73.138,0.819,74.719,61.013,135.743,6.028,23.883,66.526,50.125,54,2
2012-07-24,2012,7,24,1.075,25.401,73.596,0.695,30.098,68.922,99.024,16.094,24.408,91.138,61.479,74,2
2012-07-25,2012,7,25,0.05,26.326,60.239,0.739,18.197,39.274,57.47,6.029,34.854,66.297,50.0,54,2
2012-07-26,2012,7,26,0.0,25.244,72.81,0.488,29.595,53.326,82.929,8.668,29.464,52.508,22.417,40,1
2012-07-27,2012,7,27,0.025,24.653,69.929,0.874,54.813,47.29,102.085,4.435,34.578,62.081,32.833,52,2
2012-07-28,2012,7,28,0.0,24.213,78.292,0.465,13.014,40.571,53.585,5.994,38.55,57.208,26.75,48,2
2012-07-29,2012,7,29,0.0,25.642,70.522,0.439,14.791,38.451,53.237,7.936,39.529,54.591,19.917,46,2
2012-07-30,2012,7,30,0.0,24.057,75.938,0.433,9.583,33.399,42.96,3.66,39.451,56.648,30.521,46,2
2012-07-31,2012,7,31,0.0,23.921,81.54,0.315,21.643,34.227,55.866,2.552,33.285,46.589,20.917,38,1
2012-08-01,2012,8,1,0.0,23.927,76.238,0.23,19.236,32.269,51.507,3.245,22.498,33.073,9.708,28,1
2012-08-02,2012,8,2,0.0,24.916,73.506,0.311,19.493,36.77,60.033,5.566,16.959,36.036,7.583,29,1
2012-08-03,2012,8,3,0.0,25.587,68.05,0.398,25.601,41.017,66.615,6.512,20.406,44.726,13.667,36,1
2012-08-04,2012,8,4,0.025,26.196,63.641,0.568,30.272,39.135,69.397,5.018,26.199,48.87,17.167,40,1
2012-08-05,2012,8,5,14.05,23.836,70.502,0.629,29.904,39.667,69.569,8.761,28.848,60.617,37.875,49,2
2012-08-06,2012,8,6,3.3,22.178,71.513,0.273,12.072,27.289,39.355,1.312,38.388,27.188,6.438,25,1
2012-08-07,2012,8,7,0.025,20.932,71.323,0.357,51.126,40.493,91.62,4.754,22.499,39.141,20.5,31,1
2012-08-08,2012,8,8,0.675,22.503,72.402,0.263,28.562,39.124,67.677,4.028,27.139,31.87,11.479,26,1
2012-08-09,2012,8,9,0.6,23.362,70.315,0.255,20.376,36.583,56.961,3.683,26.216,30.708,10.625,26,1
2012-08-10,2012,8,10,0.0,24.006,65.412,0.3,31.495,40.697,72.194,6.059,20.908,33.281,8.5,27,1
2012-08-11,2012,8,11,0.0,24.748,64.129,0.254,15.289,35.369,50.656,5.504,26.684,35.359,7.292,30,1
