data_dia,AQI,Qualidade_do_Ar
2017-02-22,9,N1 - Boa
2017-02-23,12,N1 - Boa
2017-02-24,33,N1 - Boa
2017-02-25,21,N1 - Boa
2017-02-26,31,N1 - Boa
2017-02-27,23,N1 - Boa
2017-02-28,28,N1 - Boa
2017-03-01,20,N1 - Boa
2017-03-02,25,N1 - Boa
2017-03-03,23,N1 - Boa
2017-03-04,21,N1 - Boa
2017-03-05,18,N1 - Boa
2017-03-06,15,N1 - Boa
2017-03-07,17,N1 - Boa
2017-03-08,14,N1 - Boa
2017-03-09,22,N1 - Boa
2017-03-10,28,N1 - Boa
2017-03-11,37,N1 - Boa
2017-03-12,31,N1 - Boa
2017-03-13,24,N1 - Boa
2017-03-14,13,N1 - Boa
2017-03-15,22,N1 - Boa
2017-03-16,23,N1 - Boa
2017-03-17,25,N1 - Boa
2017-03-18,16,N1 - Boa
2017-03-19,10,N1 - Boa
2017-03-20,12,N1 - Boa
2017-03-21,22,N1 - Boa
2017-03-22,14,N1 - Boa
2017-03-23,21,N1 - Boa
2017-03-24,30,N1 - Boa
2017-03-25,28,N1 - Boa
2017-03-26,20,N1 - Boa
2017-03-27,15,N1 - Boa
2017-03-28,15,N1 - Boa
2017-03-29,17,N1 - Boa
2017-03-30,17,N1 - Boa
2017-03-31,13,N1 - Boa
2017-04-01,16,N1 - Boa
2017-04-02,19,N1 - Boa
2017-04-03,22,N1 - Boa
2017-04-04,32,N1 - Boa
2017-04-05,36,N1 - Boa
2017-04-06,27,N1 - Boa
2017-04-07,29,N1 - Boa
2017-04-08,18,N1 - Boa
2017-04-09,21,N1 - Boa
2017-04-10,27,N1 - Boa
2017-04-11,18,N1 - Boa
2017-04-12,28,N1 - Boa
2017-04-13,12,N1 - Boa
2017-04-14,18,N1 - Boa
2017-04-15,21,N1 - Boa
2017-04-16,25,N1 - Boa
2017-04-17,26,N1 - Boa
2017-04-18,16,N1 - Boa
2017-04-19,21,N1 - Boa
2017-04-20,21,N1 - Boa
2017-04-21,25,N1 - Boa
2017-04-22,23,N1 - Boa
2017-04-23,12,N1 - Boa
2017-04-24,18,N1 - Boa
2017-04-25,22,N1 - Boa
2017-04-26,24,N1 - Boa
2017-04-27,17,N1 - Boa
2017-04-28,12,N1 - Boa
2017-04-29,18,N1 - Boa
2017-04-30,16,N1 - Boa
2017-05-01,22,N1 - Boa
2017-05-02,19,N1 - Boa
2017-05-03,30,N1 - Boa
2017-05-04,64,N2 - Moderada
2017-05-05,35,N1 - Boa
2017-05-06,23,N1 - Boa
2017-05-07,23,N1 - Boa
2017-05-08,22,N1 - Boa
2017-05-09,33,N1 - Boa
2017-05-10,39,N1 - Boa
2017-05-11,22,N1 - Boa
2017-05-12,28,N1 - Boa
2017-05-13,35,N1 - Boa
2017-05-14,42,N2 - Moderada
2017-05-15,22,N1 - Boa
2017-05-16,21,N1 - Boa
2017-05-17,34,N1 - Boa
2017-05-18,17,N1 - Boa
2017-05-19,19,N1 - Boa
2017-05-20,14,N1 - Boa
2017-05-21,16,N1 - Boa
2017-05-22,15,N1 - Boa
2017-05-23,29,N1 - Boa
2017-05-24,41,N2 - Moderada
2017-05-25,26,N1 - Boa
2017-05-26,22,N1 - Boa
2017-05-27,45,N2 - Moderada
2017-05-28,58,N2 - Moderada
2017-05-29,77,N2 - Moderada
2017-05-30,84,N3 - Ruim
2017-05-31,70,N2 - Moderada
