data_dia,AQI,Qualidade_do_Ar
2012-10-26,43,N2 - Moderada
2012-10-27,52,N2 - Moderada
2012-10-28,47,N2 - Moderada
2012-10-29,37,N1 - Boa
2012-10-30,55,N2 - Moderada
2012-10-31,74,N2 - Moderada
2012-11-01,30,N1 - Boa
2012-11-02,19,N1 - Boa
2012-11-03,20,N1 - Boa
2012-11-04,17,N1 - Boa
2012-11-05,19,N1 - Boa
2012-11-06,24,N1 - Boa
2012-11-07,30,N1 - Boa
2012-11-08,28,N1 - Boa
2012-11-09,26,N1 - Boa
2012-11-10,15,N1 - Boa
2012-11-11,3,N1 - Boa
2012-11-12,28,N1 - Boa
2012-11-13,20,N1 - Boa
2012-11-14,20,N1 - Boa
2012-11-15,14,N1 - Boa
2012-11-16,26,N1 - Boa
2012-11-17,18,N1 - Boa
2012-11-18,17,N1 - Boa
2012-11-19,24,N1 - Boa
2012-11-20,9,N1 - Boa
2012-11-21,32,N1 - Boa
2012-11-22,28,N1 - Boa
2012-11-23,24,N1 - Boa
2012-11-24,40,N1 - Boa
2012-11-25,32,N1 - Boa
2012-11-26,19,N1 - Boa
2012-11-27,19,N1 - Boa
2012-11-28,28,N1 - Boa
2012-11-29,22,N1 - Boa
2012-11-30,23,N1 - Boa
2012-12-01,24,N1 - Boa
2012-12-02,29,N1 - Boa
2012-12-03,30,N1 - Boa
2012-12-04,30,N1 - Boa
2012-12-05,28,N1 - Boa
2012-12-06,29,N1 - Boa
2012-12-07,44,N2 - Moderada
2012-12-08,76,N2 - Moderada
2012-12-09,51,N2 - Moderada
2012-12-10,27,N1 - Boa
2012-12-11,33,N1 - Boa
2012-12-12,34,N1 - Boa
2012-12-13,29,N1 - Boa
2012-12-14,29,N1 - Boa
2012-12-15,27,N1 - Boa
2012-12-16,30,N1 - Boa
2012-12-17,26,N1 - Boa
2012-12-18,31,N1 - Boa
2012-12-19,23,N1 - Boa
2012-12-20,32,N1 - Boa
2012-12-21,30,N1 - Boa
2012-12-22,29,N1 - Boa
2012-12-23,23,N1 - Boa
2012-12-24,18,N1 - Boa
2012-12-25,28,N1 - Boa
2012-12-26,31,N1 - Boa
2012-12-27,38,N1 - Boa
2012-12-28,33,N1 - Boa
2012-12-29,49,N2 - Moderada
2012-12-30,37,N1 - Boa
2012-12-31,29,N1 - Boa
2013-01-01,28,N1 - Boa
2013-01-02,26,N1 - Boa
2013-01-03,20,N1 - Boa
2013-01-04,18,N1 - Boa
2013-01-05,23,N1 - Boa
2013-01-06,26,N1 - Boa
2013-01-07,37,N1 - Boa
2013-01-08,34,N1 - Boa
2013-01-09,30,N1 - Boa
2013-01-10,21,N1 - Boa
2013-01-11,15,N1 - Boa
2013-01-12,25,N1 - Boa
2013-01-13,31,N1 - Boa
2013-01-14,20,N1 - Boa
2013-01-15,23,N1 - Boa
2013-01-16,25,N1 - Boa
2013-01-17,26,N1 - Boa
2013-01-18,21,N1 - Boa
2013-01-19,28,N1 - Boa
2013-01-20,10,N1 - Boa
2013-01-21,15,N1 - Boa
2013-01-22,16,N1 - Boa
2013-01-23,23,N1 - Boa
2013-01-24,25,N1 - Boa
2013-01-25,33,N1 - Boa
2013-01-26,17,N1 - Boa
2013-01-27,13,N1 - Boa
2013-01-28,13,N1 - Boa
2013-01-29,12,N1 - Boa
2013-01-30,15,N1 - Boa
2013-01-31,16,N1 - Boa
2013-02-01,16,N1 - Boa
2013-02-02,17,N1 - Boa
2013-02-03,20,N1 - Boa
2013-02-04,14,N1 - Boa
2013-02-05,17,N1 - Boa
2013-02-06,13,N1 - Boa
2013-02-07,18,N1 - Boa
2013-02-08,34,N1 - Boa
2013-02-09,43,N2 - Moderada
2013-02-10,34,N1 - Boa
2013-02-11,32,N1 - Boa
2013-02-12,26,N1 - Boa
2013-02-13,31,N1 - Boa
2013-02-14,33,N1 - Boa
2013-02-15,36,N1 - Boa
2013-02-16,38,N1 - Boa
2013-02-17,35,N1 - Boa
2013-02-18,31,N1 - Boa
2013-02-19,29,N1 - Boa
2013-02-20,32,N1 - Boa
2013-02-21,25,N1 - Boa
2013-02-22,32,N1 - Boa
2013-02-23,25,N1 - Boa
2013-02-24,22,N1 - Boa
2013-02-25,22,N1 - Boa
2013-02-26,42,N2 - Moderada
2013-02-27,21,N1 - Boa
2013-02-28,18,N1 - Boa
2013-03-01,16,N1 - Boa
2013-03-02,12,N1 - Boa
2013-03-03,18,N1 - Boa
2013-03-04,23,N1 - Boa
2013-03-05,26,N1 - Boa
2013-03-06,31,N1 - Boa
2013-03-07,32,N1 - Boa
2013-03-08,30,N1 - Boa
2013-03-09,34,N1 - Boa
2013-03-10,23,N1 - Boa
2013-03-11,23,N1 - Boa
2013-03-12,27,N1 - Boa
2013-03-13,36,N1 - Boa
2013-03-14,23,N1 - Boa
2013-03-15,24,N1 - Boa
2013-03-16,19,N1 - Boa
2013-03-17,23,N1 - Boa
2013-03-18,19,N1 - Boa
2013-03-19,22,N1 - Boa
2013-03-20,27,N1 - Boa
2013-03-21,24,N1 - Boa
2013-03-22,43,N2 - Moderada
2013-03-23,30,N1 - Boa
2013-03-24,12,N1 - Boa
2013-03-25,20,N1 - Boa
2013-03-26,29,N1 - Boa
2013-03-27,21,N1 - Boa
2013-03-28,22,N1 - Boa
