data_dia,AQI,Qualidade_do_Ar
2014-03-26,6,N1 - Boa
2014-03-27,6,N1 - Boa
2014-03-28,9,N1 - Boa
2014-03-29,14,N1 - Boa
2014-03-30,18,N1 - Boa
2014-03-31,8,N1 - Boa
2014-04-01,12,N1 - Boa
2014-04-02,14,N1 - Boa
2014-04-03,16,N1 - Boa
2014-04-04,7,N1 - Boa
2014-04-05,24,N1 - Boa
2014-04-06,23,N1 - Boa
2014-04-07,30,N1 - Boa
2014-04-08,36,N1 - Boa
2014-04-09,42,N2 - Moderada
2014-04-10,50,N2 - Moderada
2014-04-11,33,N1 - Boa
2014-04-12,28,N1 - Boa
2014-04-13,29,N1 - Boa
2014-04-14,17,N1 - Boa
2014-04-15,6,N1 - Boa
2014-04-16,13,N1 - Boa
2014-04-17,18,N1 - Boa
2014-04-18,24,N1 - Boa
2014-04-19,13,N1 - Boa
2014-04-20,30,N1 - Boa
2014-04-21,16,N1 - Boa
2014-04-22,22,N1 - Boa
2014-04-23,27,N1 - Boa
2014-04-24,16,N1 - Boa
2014-04-25,14,N1 - Boa
2014-04-26,16,N1 - Boa
2014-04-27,12,N1 - Boa
2014-04-28,11,N1 - Boa
2014-04-29,32,N1 - Boa
2014-04-30,22,N1 - Boa
2014-05-01,27,N1 - Boa
2014-05-02,47,N2 - Moderada
2014-05-03,49,N2 - Moderada
2014-05-04,31,N1 - Boa
2014-05-05,34,N1 - Boa
2014-05-06,58,N2 - Moderada
2014-05-07,87,N3 - Ruim
2014-05-08,74,N2 - Moderada
2014-05-09,63,N2 - Moderada
2014-05-10,11,N1 - Boa
2014-05-11,16,N1 - Boa
2014-05-12,21,N1 - Boa
2014-05-13,42,N2 - Moderada
2014-05-14,42,N2 - Moderada
2014-05-15,42,N2 - Moderada
2014-05-16,54,N2 - Moderada
2014-05-17,40,N1 - Boa
2014-05-18,36,N1 - Boa
2014-05-19,57,N2 - Moderada
2014-05-20,57,N2 - Moderada
2014-05-21,36,N1 - Boa
2014-05-22,66,N2 - Moderada
2014-05-23,49,N2 - Moderada
2014-05-24,9,N1 - Boa
2014-05-25,11,N1 - Boa
2014-05-26,33,N1 - Boa
2014-05-27,26,N1 - Boa
2014-05-28,12,N1 - Boa
2014-05-29,21,N1 - Boa
2014-05-30,21,N1 - Boa
2014-05-31,29,N1 - Boa
2014-06-01,26,N1 - Boa
2014-06-02,20,N1 - Boa
2014-06-03,16,N1 - Boa
2014-06-04,25,N1 - Boa
2014-06-05,47,N2 - Moderada
2014-06-06,55,N2 - Moderada
2014-06-07,68,N2 - Moderada
2014-06-08,35,N1 - Boa
2014-06-09,41,N2 - Moderada
2014-06-10,16,N1 - Boa
2014-06-11,19,N1 - Boa
2014-06-12,19,N1 - Boa
2014-06-13,20,N1 - Boa
2014-06-14,27,N1 - Boa
2014-06-15,35,N1 - Boa
2014-06-16,31,N1 - Boa
2014-06-17,52,N2 - Moderada
2014-06-18,52,N2 - Moderada
2014-06-19,17,N1 - Boa
2014-06-20,14,N1 - Boa
2014-06-21,22,N1 - Boa
2014-06-22,17,N1 - Boa
2014-06-23,22,N1 - Boa
2014-06-24,43,N2 - Moderada
2014-06-25,47,N2 - Moderada
2014-06-26,57,N2 - Moderada
2014-06-27,63,N2 - Moderada
2014-06-28,70,N2 - Moderada
2014-06-29,51,N2 - Moderada
2014-06-30,34,N1 - Boa
2014-07-01,35,N1 - Boa
2014-07-02,35,N1 - Boa
2014-07-03,33,N1 - Boa
2014-07-04,37,N1 - Boa
2014-07-05,34,N1 - Boa
2014-07-06,28,N1 - Boa
2014-07-07,33,N1 - Boa
2014-07-08,32,N1 - Boa
2014-07-09,16,N1 - Boa
2014-07-10,19,N1 - Boa
2014-07-11,12,N1 - Boa
2014-07-12,15,N1 - Boa
2014-07-13,25,N1 - Boa
2014-07-14,19,N1 - Boa
2014-07-15,27,N1 - Boa
2014-07-16,35,N1 - Boa
2014-07-17,32,N1 - Boa
2014-07-18,45,N2 - Moderada
2014-07-19,17,N1 - Boa
2014-07-20,24,N1 - Boa
2014-07-21,26,N1 - Boa
2014-07-22,30,N1 - Boa
2014-07-23,37,N1 - Boa
2014-07-24,39,N1 - Boa
2014-07-25,23,N1 - Boa
2014-07-26,15,N1 - Boa
2014-07-27,17,N1 - Boa
2014-07-28,18,N1 - Boa
2014-07-29,25,N1 - Boa
2014-07-30,24,N1 - Boa
2014-07-31,25,N1 - Boa
2014-08-01,39,N1 - Boa
2014-08-02,62,N2 - Moderada
2014-08-03,75,N2 - Moderada
2014-08-04,62,N2 - Moderada
2014-08-05,43,N2 - Moderada
2014-08-06,39,N1 - Boa
2014-08-07,39,N1 - Boa
2014-08-08,61,N2 - Moderada
2014-08-09,37,N1 - Boa
2014-08-10,32,N1 - Boa
2014-08-11,35,N1 - Boa
2014-08-12,56,N2 - Moderada
2014-08-13,52,N2 - Moderada
2014-08-14,15,N1 - Boa
2014-08-15,23,N1 - Boa
2014-08-16,25,N1 - Boa
2014-08-17,25,N1 - Boa
2014-08-18,26,N1 - Boa
2014-08-19,37,N1 - Boa
2014-08-20,25,N1 - Boa
2014-08-21,25,N1 - Boa
2014-08-22,50,N2 - Moderada
2014-08-23,64,N2 - Moderada
2014-08-24,35,N1 - Boa
2014-08-25,46,N2 - Moderada
2014-08-26,73,N2 - Moderada
2014-08-27,37,N1 - Boa
2014-08-28,27,N1 - Boa
2014-08-29,26,N1 - Boa
2014-08-30,30,N1 - Boa
2014-08-31,26,N1 - Boa
2014-09-01,25,N1 - Boa
2014-09-02,29,N1 - Boa
2014-09-03,21,N1 - Boa
2014-09-04,22,N1 - Boa
2014-09-05,22,N1 - Boa
2014-09-06,22,N1 - Boa
2014-09-07,29,N1 - Boa
2014-09-08,52,N2 - Moderada
2014-09-09,36,N1 - Boa
2014-09-10,43,N2 - Moderada
2014-09-11,58,N2 - Moderada
2014-09-12,42,N2 - Moderada
2014-09-13,46,N2 - Moderada
2014-09-14,31,N1 - Boa
2014-09-15,36,N1 - Boa
2014-09-16,74,N2 - Moderada
2014-09-17,24,N1 - Boa
2014-09-18,31,N1 - Boa
2014-09-19,39,N1 - Boa
2014-09-20,54,N2 - Moderada
2014-09-21,26,N1 - Boa
2014-09-22,18,N1 - Boa
2014-09-23,23,N1 - Boa
2014-09-24,31,N1 - Boa
2014-09-25,54,N2 - Moderada
2014-09-26,71,N2 - Moderada
2014-09-27,33,N1 - Boa
2014-09-28,32,N1 - Boa
2014-09-29,39,N1 - Boa
2014-09-30,36,N1 - Boa
2014-10-01,45,N2 - Moderada
2014-10-02,26,N1 - Boa
2014-10-03,18,N1 - Boa
2014-10-04,18,N1 - Boa
2014-10-05,22,N1 - Boa
2014-10-06,20,N1 - Boa
2014-10-07,25,N1 - Boa
2014-10-08,28,N1 - Boa
2014-10-09,30,N1 - Boa
2014-10-10,41,N2 - Moderada
2014-10-11,64,N2 - Moderada
2014-10-12,56,N2 - Moderada
2014-10-13,72,N2 - Moderada
2014-10-14,58,N2 - Moderada
2014-10-15,45,N2 - Moderada
2014-10-16,33,N1 - Boa
2014-10-17,54,N2 - Moderada
2014-10-18,47,N2 - Moderada
2014-10-19,57,N2 - Moderada
2014-10-20,33,N1 - Boa
2014-10-21,22,N1 - Boa
2014-10-22,16,N1 - Boa
2014-10-23,21,N1 - Boa
2014-10-24,26,N1 - Boa
2014-10-25,33,N1 - Boa
2014-10-26,38,N1 - Boa
2014-10-27,25,N1 - Boa
2014-10-28,21,N1 - Boa
2014-10-29,30,N1 - Boa
2014-10-30,33,N1 - Boa
2014-10-31,34,N1 - Boa
2014-11-01,35,N1 - Boa
2014-11-02,39,N1 - Boa
2014-11-03,33,N1 - Boa
2014-11-04,33,N1 - Boa
2014-11-05,51,N2 - Moderada
2014-11-06,20,N1 - Boa
2014-11-07,32,N1 - Boa
2014-11-08,36,N1 - Boa
2014-11-09,25,N1 - Boa
2014-11-10,22,N1 - Boa
2014-11-11,21,N1 - Boa
2014-11-12,25,N1 - Boa
2014-11-13,34,N1 - Boa
2014-11-14,29,N1 - Boa
2014-11-15,22,N1 - Boa
2014-11-16,20,N1 - Boa
2014-11-17,20,N1 - Boa
2014-11-18,19,N1 - Boa
2014-11-19,26,N1 - Boa
2014-11-20,27,N1 - Boa
2014-11-21,33,N1 - Boa
2014-11-22,46,N2 - Moderada
2014-11-23,30,N1 - Boa
2014-11-24,31,N1 - Boa
2014-11-25,23,N1 - Boa
2014-11-26,22,N1 - Boa
2014-11-27,15,N1 - Boa
2014-11-28,13,N1 - Boa
2014-11-29,15,N1 - Boa
2014-11-30,24,N1 - Boa
2014-12-01,18,N1 - Boa
2014-12-02,22,N1 - Boa
2014-12-03,28,N1 - Boa
2014-12-04,37,N1 - Boa
2014-12-05,20,N1 - Boa
2014-12-06,21,N1 - Boa
2014-12-07,22,N1 - Boa
2014-12-08,20,N1 - Boa
2014-12-09,25,N1 - Boa
2014-12-10,27,N1 - Boa
2014-12-11,31,N1 - Boa
2014-12-12,39,N1 - Boa
2014-12-13,38,N1 - Boa
2014-12-14,19,N1 - Boa
2014-12-15,16,N1 - Boa
2014-12-16,20,N1 - Boa
2014-12-17,21,N1 - Boa
2014-12-18,33,N1 - Boa
2014-12-19,34,N1 - Boa
2014-12-20,43,N2 - Moderada
2014-12-21,33,N1 - Boa
2014-12-22,25,N1 - Boa
2014-12-23,18,N1 - Boa
2014-12-24,13,N1 - Boa
2014-12-25,25,N1 - Boa
2014-12-26,26,N1 - Boa
2014-12-27,23,N1 - Boa
2014-12-28,63,N2 - Moderada
2014-12-29,47,N2 - Moderada
2014-12-30,37,N1 - Boa
2014-12-31,31,N1 - Boa
2015-01-01,57,N2 - Moderada
2015-01-02,37,N1 - Boa
2015-01-03,26,N1 - Boa
2015-01-04,21,N1 - Boa
2015-01-05,22,N1 - Boa
2015-01-06,22,N1 - Boa
2015-01-07,31,N1 - Boa
2015-01-08,30,N1 - Boa
2015-01-09,32,N1 - Boa
2015-01-10,37,N1 - Boa
2015-01-11,60,N2 - Moderada
2015-01-12,98,N3 - Ruim
2015-01-13,47,N2 - Moderada
2015-01-14,49,N2 - Moderada
2015-01-15,47,N2 - Moderada
2015-01-16,43,N2 - Moderada
2015-01-17,41,N2 - Moderada
2015-01-18,46,N2 - Moderada
2015-01-19,50,N2 - Moderada
2015-01-20,63,N2 - Moderada
2015-01-21,46,N2 - Moderada
2015-01-22,23,N1 - Boa
2015-01-23,26,N1 - Boa
2015-01-24,34,N1 - Boa
2015-01-25,30,N1 - Boa
2015-01-26,30,N1 - Boa
2015-01-27,35,N1 - Boa
2015-01-28,33,N1 - Boa
2015-01-29,38,N1 - Boa
2015-01-30,34,N1 - Boa
2015-01-31,23,N1 - Boa
2015-02-01,27,N1 - Boa
2015-02-02,21,N1 - Boa
2015-02-03,31,N1 - Boa
2015-02-04,33,N1 - Boa
2015-02-05,21,N1 - Boa
2015-02-06,21,N1 - Boa
2015-02-07,15,N1 - Boa
2015-02-08,22,N1 - Boa
2015-02-09,20,N1 - Boa
2015-02-10,28,N1 - Boa
2015-02-11,36,N1 - Boa
2015-02-12,36,N1 - Boa
2015-02-13,67,N2 - Moderada
2015-02-14,54,N2 - Moderada
2015-02-15,39,N1 - Boa
2015-02-16,25,N1 - Boa
2015-02-17,31,N1 - Boa
2015-02-18,22,N1 - Boa
2015-02-19,23,N1 - Boa
2015-02-20,38,N1 - Boa
2015-02-21,31,N1 - Boa
2015-02-22,20,N1 - Boa
2015-02-23,16,N1 - Boa
2015-02-24,21,N1 - Boa
2015-02-25,35,N1 - Boa
2015-02-26,44,N2 - Moderada
2015-02-27,72,N2 - Moderada
2015-02-28,46,N2 - Moderada
2015-03-01,25,N1 - Boa
2015-03-02,28,N1 - Boa
2015-03-03,26,N1 - Boa
2015-03-04,24,N1 - Boa
2015-03-05,25,N1 - Boa
2015-03-06,30,N1 - Boa
2015-03-07,32,N1 - Boa
2015-03-08,22,N1 - Boa
2015-03-09,23,N1 - Boa
2015-03-10,28,N1 - Boa
2015-03-11,28,N1 - Boa
2015-03-12,27,N1 - Boa
2015-03-13,36,N1 - Boa
2015-03-14,33,N1 - Boa
2015-03-15,36,N1 - Boa
2015-03-16,35,N1 - Boa
2015-03-17,31,N1 - Boa
2015-03-18,33,N1 - Boa
2015-03-19,23,N1 - Boa
2015-03-20,16,N1 - Boa
2015-03-21,24,N1 - Boa
2015-03-22,20,N1 - Boa
2015-03-23,19,N1 - Boa
2015-03-24,17,N1 - Boa
2015-03-25,21,N1 - Boa
2015-03-26,24,N1 - Boa
2015-03-27,36,N1 - Boa
2015-03-28,26,N1 - Boa
2015-03-29,23,N1 - Boa
2015-03-30,17,N1 - Boa
2015-03-31,32,N1 - Boa
2015-04-01,19,N1 - Boa
2015-04-02,14,N1 - Boa
2015-04-03,22,N1 - Boa
2015-04-04,24,N1 - Boa
2015-04-05,26,N1 - Boa
2015-04-06,17,N1 - Boa
2015-04-07,16,N1 - Boa
2015-04-08,28,N1 - Boa
2015-04-09,20,N1 - Boa
2015-04-10,15,N1 - Boa
2015-04-11,23,N1 - Boa
2015-04-12,26,N1 - Boa
2015-04-13,23,N1 - Boa
2015-04-14,26,N1 - Boa
2015-04-15,27,N1 - Boa
2015-04-16,49,N2 - Moderada
2015-04-17,25,N1 - Boa
2015-04-18,28,N1 - Boa
2015-04-19,39,N1 - Boa
2015-04-20,28,N1 - Boa
2015-04-21,26,N1 - Boa
2015-04-22,21,N1 - Boa
2015-04-23,19,N1 - Boa
2015-04-24,14,N1 - Boa
2015-04-25,18,N1 - Boa
2015-04-26,13,N1 - Boa
2015-04-27,14,N1 - Boa
2015-04-28,17,N1 - Boa
2015-04-29,18,N1 - Boa
2015-04-30,14,N1 - Boa
2015-05-01,20,N1 - Boa
2015-05-02,22,N1 - Boa
2015-05-03,22,N1 - Boa
2015-05-04,26,N1 - Boa
2015-05-05,16,N1 - Boa
2015-05-06,23,N1 - Boa
2015-05-07,22,N1 - Boa
2015-05-08,18,N1 - Boa
2015-05-09,27,N1 - Boa
2015-05-10,28,N1 - Boa
2015-05-11,19,N1 - Boa
2015-05-12,16,N1 - Boa
2015-05-13,15,N1 - Boa
2015-05-14,17,N1 - Boa
2015-05-15,22,N1 - Boa
2015-05-16,20,N1 - Boa
2015-05-17,26,N1 - Boa
2015-05-18,26,N1 - Boa
2015-05-19,23,N1 - Boa
2015-05-20,20,N1 - Boa
2015-05-21,23,N1 - Boa
2015-05-22,27,N1 - Boa
2015-05-23,26,N1 - Boa
2015-05-24,47,N2 - Moderada
2015-05-25,52,N2 - Moderada
2015-05-26,53,N2 - Moderada
2015-05-27,44,N2 - Moderada
2015-05-28,63,N2 - Moderada
2015-05-29,24,N1 - Boa
2015-05-30,44,N2 - Moderada
2015-05-31,37,N1 - Boa
2015-06-01,29,N1 - Boa
2015-06-02,21,N1 - Boa
2015-06-03,3,N1 - Boa
2015-06-04,16,N1 - Boa
2015-06-05,48,N2 - Moderada
2015-06-06,33,N1 - Boa
2015-06-07,46,N2 - Moderada
2015-06-08,41,N2 - Moderada
2015-06-09,48,N2 - Moderada
2015-06-10,55,N2 - Moderada
2015-06-11,15,N1 - Boa
2015-06-12,45,N2 - Moderada
2015-06-13,22,N1 - Boa
2015-06-14,42,N2 - Moderada
2015-06-15,7,N1 - Boa
2015-06-16,,
2015-06-17,2,N1 - Boa
2015-06-18,72,N2 - Moderada
2015-06-19,17,N1 - Boa
2015-06-20,15,N1 - Boa
2015-06-21,27,N1 - Boa
2015-06-22,31,N1 - Boa
2015-06-23,31,N1 - Boa
2015-06-24,20,N1 - Boa
2015-06-25,17,N1 - Boa
2015-06-26,18,N1 - Boa
2015-06-27,17,N1 - Boa
2015-06-28,24,N1 - Boa
2015-06-29,21,N1 - Boa
2015-06-30,38,N1 - Boa
2015-07-01,23,N1 - Boa
2015-07-02,26,N1 - Boa
2015-07-03,36,N1 - Boa
2015-07-04,37,N1 - Boa
2015-07-05,17,N1 - Boa
2015-07-06,26,N1 - Boa
2015-07-07,24,N1 - Boa
2015-07-08,32,N1 - Boa
2015-07-09,37,N1 - Boa
2015-07-10,27,N1 - Boa
2015-07-11,29,N1 - Boa
2015-07-12,46,N2 - Moderada
2015-07-13,47,N2 - Moderada
2015-07-14,59,N2 - Moderada
2015-07-15,62,N2 - Moderada
2015-07-16,53,N2 - Moderada
2015-07-17,50,N2 - Moderada
2015-07-18,64,N2 - Moderada
2015-07-19,48,N2 - Moderada
2015-07-20,30,N1 - Boa
2015-07-21,48,N2 - Moderada
2015-07-22,15,N1 - Boa
2015-07-23,23,N1 - Boa
2015-07-24,23,N1 - Boa
2015-07-25,24,N1 - Boa
2015-07-26,14,N1 - Boa
2015-07-27,25,N1 - Boa
2015-07-28,18,N1 - Boa
2015-07-29,22,N1 - Boa
2015-07-30,15,N1 - Boa
2015-07-31,44,N2 - Moderada
2015-08-01,67,N2 - Moderada
2015-08-02,34,N1 - Boa
2015-08-03,35,N1 - Boa
2015-08-04,62,N2 - Moderada
2015-08-05,63,N2 - Moderada
2015-08-06,47,N2 - Moderada
2015-08-07,34,N1 - Boa
2015-08-08,30,N1 - Boa
2015-08-09,20,N1 - Boa
2015-08-10,20,N1 - Boa
2015-08-11,22,N1 - Boa
2015-08-12,23,N1 - Boa
2015-08-13,24,N1 - Boa
2015-08-14,24,N1 - Boa
2015-08-15,23,N1 - Boa
2015-08-16,28,N1 - Boa
2015-08-17,23,N1 - Boa
2015-08-18,28,N1 - Boa
2015-08-19,40,N1 - Boa
2015-08-20,22,N1 - Boa
2015-08-21,19,N1 - Boa
2015-08-22,13,N1 - Boa
2015-08-23,,
2015-08-24,18,N1 - Boa
2015-08-25,30,N1 - Boa
2015-08-26,6,N1 - Boa
2015-08-27,20,N1 - Boa
2015-08-28,21,N1 - Boa
2015-08-29,25,N1 - Boa
2015-08-30,39,N1 - Boa
2015-08-31,52,N2 - Moderada
2015-09-01,77,N2 - Moderada
2015-09-02,35,N1 - Boa
2015-09-03,34,N1 - Boa
2015-09-04,59,N2 - Moderada
2015-09-05,13,N1 - Boa
2015-09-06,15,N1 - Boa
2015-09-07,22,N1 - Boa
2015-09-08,33,N1 - Boa
2015-09-09,16,N1 - Boa
2015-09-10,29,N1 - Boa
2015-09-11,22,N1 - Boa
2015-09-12,11,N1 - Boa
2015-09-13,16,N1 - Boa
2015-09-14,14,N1 - Boa
2015-09-15,16,N1 - Boa
2015-09-16,38,N1 - Boa
2015-09-17,22,N1 - Boa
2015-09-18,65,N2 - Moderada
2015-09-19,60,N2 - Moderada
2015-09-20,44,N2 - Moderada
2015-09-21,34,N1 - Boa
2015-09-22,61,N2 - Moderada
2015-09-23,63,N2 - Moderada
2015-09-24,86,N3 - Ruim
2015-09-25,91,N3 - Ruim
2015-09-26,46,N2 - Moderada
2015-09-27,39,N1 - Boa
2015-09-28,29,N1 - Boa
2015-09-29,20,N1 - Boa
2015-09-30,51,N2 - Moderada
2015-10-01,36,N1 - Boa
2015-10-02,24,N1 - Boa
2015-10-03,36,N1 - Boa
2015-10-04,22,N1 - Boa
2015-10-05,16,N1 - Boa
2015-10-06,19,N1 - Boa
2015-10-07,24,N1 - Boa
2015-10-08,26,N1 - Boa
2015-10-09,44,N2 - Moderada
2015-10-10,30,N1 - Boa
2015-10-11,44,N2 - Moderada
2015-10-12,38,N1 - Boa
2015-10-13,26,N1 - Boa
2015-10-14,39,N1 - Boa
2015-10-15,79,N2 - Moderada
2015-10-16,104,N3 - Ruim
2015-10-17,32,N1 - Boa
2015-10-18,21,N1 - Boa
2015-10-19,18,N1 - Boa
2015-10-20,27,N1 - Boa
2015-10-21,39,N1 - Boa
2015-10-22,37,N1 - Boa
2015-10-23,30,N1 - Boa
2015-10-24,23,N1 - Boa
2015-10-25,17,N1 - Boa
2015-10-26,23,N1 - Boa
2015-10-27,34,N1 - Boa
2015-10-28,29,N1 - Boa
2015-10-29,18,N1 - Boa
2015-10-30,14,N1 - Boa
2015-10-31,25,N1 - Boa
2015-11-01,24,N1 - Boa
2015-11-02,17,N1 - Boa
2015-11-03,22,N1 - Boa
2015-11-04,18,N1 - Boa
2015-11-05,15,N1 - Boa
2015-11-06,15,N1 - Boa
2015-11-07,9,N1 - Boa
2015-11-08,12,N1 - Boa
2015-11-09,30,N1 - Boa
2015-11-10,39,N1 - Boa
2015-11-11,46,N2 - Moderada
2015-11-12,26,N1 - Boa
2015-11-13,19,N1 - Boa
2015-11-14,40,N1 - Boa
2015-11-15,27,N1 - Boa
2015-11-16,15,N1 - Boa
2015-11-17,13,N1 - Boa
2015-11-18,30,N1 - Boa
2015-11-19,55,N2 - Moderada
2015-11-20,29,N1 - Boa
2015-11-21,32,N1 - Boa
2015-11-22,21,N1 - Boa
2015-11-23,14,N1 - Boa
2015-11-24,16,N1 - Boa
2015-11-25,28,N1 - Boa
2015-11-26,18,N1 - Boa
2015-11-27,14,N1 - Boa
2015-11-28,30,N1 - Boa
2015-11-29,25,N1 - Boa
2015-11-30,12,N1 - Boa
2015-12-01,13,N1 - Boa
2015-12-02,14,N1 - Boa
2015-12-03,7,N1 - Boa
2015-12-04,10,N1 - Boa
2015-12-05,31,N1 - Boa
2015-12-06,31,N1 - Boa
2015-12-07,16,N1 - Boa
2015-12-08,10,N1 - Boa
2015-12-09,19,N1 - Boa
2015-12-10,30,N1 - Boa
2015-12-11,19,N1 - Boa
2015-12-12,27,N1 - Boa
2015-12-13,36,N1 - Boa
2015-12-14,38,N1 - Boa
2015-12-15,34,N1 - Boa
2015-12-16,27,N1 - Boa
2015-12-17,29,N1 - Boa
2015-12-18,47,N2 - Moderada
2015-12-19,76,N2 - Moderada
2015-12-20,34,N1 - Boa
2015-12-21,28,N1 - Boa
2015-12-22,34,N1 - Boa
2015-12-23,25,N1 - Boa
2015-12-24,37,N1 - Boa
2015-12-25,85,N3 - Ruim
2015-12-26,36,N1 - Boa
2015-12-27,30,N1 - Boa
2015-12-28,29,N1 - Boa
2015-12-29,34,N1 - Boa
2015-12-30,36,N1 - Boa
2015-12-31,24,N1 - Boa
2016-01-01,29,N1 - Boa
2016-01-02,15,N1 - Boa
2016-01-03,11,N1 - Boa
2016-01-04,18,N1 - Boa
2016-01-05,16,N1 - Boa
2016-01-06,18,N1 - Boa
2016-01-07,26,N1 - Boa
2016-01-08,28,N1 - Boa
2016-01-09,38,N1 - Boa
2016-01-10,31,N1 - Boa
2016-01-11,38,N1 - Boa
2016-01-12,17,N1 - Boa
2016-01-13,20,N1 - Boa
2016-01-14,18,N1 - Boa
2016-01-15,15,N1 - Boa
2016-01-16,6,N1 - Boa
2016-01-17,19,N1 - Boa
2016-01-18,10,N1 - Boa
2016-01-19,11,N1 - Boa
2016-01-20,12,N1 - Boa
2016-01-21,11,N1 - Boa
2016-01-22,14,N1 - Boa
2016-01-23,16,N1 - Boa
2016-01-24,20,N1 - Boa
2016-01-25,18,N1 - Boa
2016-01-26,28,N1 - Boa
2016-01-27,37,N1 - Boa
2016-01-28,24,N1 - Boa
2016-01-29,23,N1 - Boa
2016-01-30,28,N1 - Boa
2016-01-31,34,N1 - Boa
2016-02-01,91,N3 - Ruim
2016-02-02,59,N2 - Moderada
2016-02-03,34,N1 - Boa
2016-02-04,33,N1 - Boa
2016-02-05,35,N1 - Boa
2016-02-06,31,N1 - Boa
2016-02-07,23,N1 - Boa
2016-02-08,30,N1 - Boa
2016-02-09,35,N1 - Boa
2016-02-10,46,N2 - Moderada
2016-02-11,31,N1 - Boa
2016-02-12,17,N1 - Boa
2016-02-13,22,N1 - Boa
2016-02-14,24,N1 - Boa
2016-02-15,33,N1 - Boa
2016-02-16,24,N1 - Boa
2016-02-17,23,N1 - Boa
2016-02-18,26,N1 - Boa
2016-02-19,32,N1 - Boa
2016-02-20,24,N1 - Boa
2016-02-21,27,N1 - Boa
2016-02-22,30,N1 - Boa
2016-02-23,32,N1 - Boa
2016-02-24,28,N1 - Boa
2016-02-25,32,N1 - Boa
2016-02-26,38,N1 - Boa
2016-02-27,32,N1 - Boa
2016-02-28,45,N2 - Moderada
2016-02-29,32,N1 - Boa
2016-03-01,24,N1 - Boa
2016-03-02,22,N1 - Boa
2016-03-03,28,N1 - Boa
2016-03-04,26,N1 - Boa
2016-03-05,35,N1 - Boa
2016-03-06,45,N2 - Moderada
2016-03-07,30,N1 - Boa
2016-03-08,36,N1 - Boa
2016-03-09,34,N1 - Boa
2016-03-10,32,N1 - Boa
2016-03-11,34,N1 - Boa
2016-03-12,30,N1 - Boa
2016-03-13,19,N1 - Boa
2016-03-14,28,N1 - Boa
2016-03-15,18,N1 - Boa
2016-03-16,21,N1 - Boa
2016-03-17,20,N1 - Boa
2016-03-18,16,N1 - Boa
2016-03-19,17,N1 - Boa
2016-03-20,22,N1 - Boa
2016-03-21,21,N1 - Boa
2016-03-22,32,N1 - Boa
2016-03-23,50,N2 - Moderada
2016-03-24,22,N1 - Boa
2016-03-25,23,N1 - Boa
2016-03-26,32,N1 - Boa
2016-03-27,37,N1 - Boa
2016-03-28,30,N1 - Boa
2016-03-29,41,N2 - Moderada
2016-03-30,32,N1 - Boa
2016-03-31,47,N2 - Moderada
2016-04-01,41,N2 - Moderada
2016-04-02,34,N1 - Boa
2016-04-03,26,N1 - Boa
2016-04-04,25,N1 - Boa
2016-04-05,18,N1 - Boa
2016-04-06,26,N1 - Boa
2016-04-07,39,N1 - Boa
2016-04-08,46,N2 - Moderada
2016-04-09,33,N1 - Boa
2016-04-10,30,N1 - Boa
2016-04-11,27,N1 - Boa
2016-04-12,35,N1 - Boa
2016-04-13,31,N1 - Boa
2016-04-14,31,N1 - Boa
2016-04-15,45,N2 - Moderada
2016-04-16,37,N1 - Boa
2016-04-17,22,N1 - Boa
2016-04-18,25,N1 - Boa
2016-04-19,19,N1 - Boa
2016-04-20,28,N1 - Boa
2016-04-21,35,N1 - Boa
2016-04-22,34,N1 - Boa
2016-04-23,50,N2 - Moderada
2016-04-24,39,N1 - Boa
2016-04-25,36,N1 - Boa
2016-04-26,43,N2 - Moderada
2016-04-27,55,N2 - Moderada
2016-04-28,12,N1 - Boa
2016-04-29,25,N1 - Boa
2016-04-30,10,N1 - Boa
2016-05-01,18,N1 - Boa
2016-05-02,21,N1 - Boa
2016-05-03,28,N1 - Boa
2016-05-04,27,N1 - Boa
2016-05-05,23,N1 - Boa
2016-05-06,15,N1 - Boa
2016-05-07,29,N1 - Boa
2016-05-08,33,N1 - Boa
2016-05-09,23,N1 - Boa
2016-05-10,47,N2 - Moderada
2016-05-11,30,N1 - Boa
2016-05-12,13,N1 - Boa
2016-05-13,7,N1 - Boa
2016-05-14,14,N1 - Boa
2016-05-15,15,N1 - Boa
2016-05-16,33,N1 - Boa
2016-05-17,12,N1 - Boa
2016-05-18,7,N1 - Boa
2016-05-19,5,N1 - Boa
2016-05-20,15,N1 - Boa
2016-05-21,9,N1 - Boa
2016-05-22,,
2016-05-23,,
2016-05-24,,
2016-05-25,,
2016-05-26,,
2016-05-27,,
2016-05-28,,
2016-05-29,,
2016-05-30,,
2016-05-31,,
2016-06-01,,
2016-06-02,,
2016-06-03,9,N1 - Boa
2016-06-04,8,N1 - Boa
2016-06-05,6,N1 - Boa
2016-06-06,16,N1 - Boa
2016-06-07,8,N1 - Boa
2016-06-08,2,N1 - Boa
2016-06-09,10,N1 - Boa
2016-06-10,23,N1 - Boa
2016-06-11,20,N1 - Boa
2016-06-12,34,N1 - Boa
2016-06-13,20,N1 - Boa
2016-06-14,43,N2 - Moderada
2016-06-15,18,N1 - Boa
2016-06-16,35,N1 - Boa
2016-06-17,26,N1 - Boa
2016-06-18,55,N2 - Moderada
2016-06-19,33,N1 - Boa
2016-06-20,19,N1 - Boa
2016-06-21,10,N1 - Boa
2016-06-22,16,N1 - Boa
