data_dia,AQI,Qualidade_do_Ar
2012-02-26,36,N1 - Boa
2012-02-27,38,N1 - Boa
2012-02-28,80,N2 - Moderada
2012-02-29,69,N2 - Moderada
2012-03-01,111,N3 - Ruim
2012-03-02,116,N3 - Ruim
2012-03-03,92,N3 - Ruim
2012-03-04,20,N1 - Boa
2012-03-05,29,N1 - Boa
2012-03-06,22,N1 - Boa
2012-03-07,23,N1 - Boa
2012-03-08,24,N1 - Boa
2012-03-09,31,N1 - Boa
2012-03-10,30,N1 - Boa
2012-03-11,34,N1 - Boa
2012-03-12,34,N1 - Boa
2012-03-13,29,N1 - Boa
2012-03-14,26,N1 - Boa
2012-03-15,25,N1 - Boa
2012-03-16,25,N1 - Boa
2012-03-17,20,N1 - Boa
2012-03-18,13,N1 - Boa
2012-03-19,27,N1 - Boa
2012-03-20,35,N1 - Boa
2012-03-21,35,N1 - Boa
2012-03-22,39,N1 - Boa
2012-03-23,26,N1 - Boa
2012-03-24,30,N1 - Boa
2012-03-25,29,N1 - Boa
2012-03-26,32,N1 - Boa
2012-03-27,31,N1 - Boa
2012-03-28,21,N1 - Boa
2012-03-29,12,N1 - Boa
2012-03-30,26,N1 - Boa
2012-03-31,15,N1 - Boa
2012-04-01,25,N1 - Boa
2012-04-02,25,N1 - Boa
2012-04-03,35,N1 - Boa
2012-04-04,44,N2 - Moderada
2012-04-05,40,N1 - Boa
2012-04-06,44,N2 - Moderada
2012-04-07,39,N1 - Boa
2012-04-08,83,N3 - Ruim
2012-04-09,50,N2 - Moderada
2012-04-10,35,N1 - Boa
2012-04-11,40,N1 - Boa
2012-04-12,36,N1 - Boa
2012-04-13,41,N2 - Moderada
2012-04-14,161,N4 - Muito Ruim
2012-04-15,118,N3 - Ruim
2012-04-16,36,N1 - Boa
2012-04-17,25,N1 - Boa
2012-04-18,32,N1 - Boa
2012-04-19,37,N1 - Boa
2012-04-20,82,N3 - Ruim
2012-04-21,68,N2 - Moderada
2012-04-22,31,N1 - Boa
2012-04-23,29,N1 - Boa
2012-04-24,73,N2 - Moderada
2012-04-25,43,N2 - Moderada
2012-04-26,57,N2 - Moderada
2012-04-27,32,N1 - Boa
2012-04-28,32,N1 - Boa
2012-04-29,24,N1 - Boa
2012-04-30,10,N1 - Boa
2012-05-01,10,N1 - Boa
2012-05-02,33,N1 - Boa
2012-05-03,30,N1 - Boa
2012-05-04,31,N1 - Boa
2012-05-05,37,N1 - Boa
2012-05-06,32,N1 - Boa
2012-05-07,30,N1 - Boa
2012-05-08,23,N1 - Boa
2012-05-09,34,N1 - Boa
2012-05-10,36,N1 - Boa
2012-05-11,38,N1 - Boa
2012-05-12,38,N1 - Boa
2012-05-13,36,N1 - Boa
2012-05-14,28,N1 - Boa
2012-05-15,19,N1 - Boa
2012-05-16,30,N1 - Boa
2012-05-17,29,N1 - Boa
2012-05-18,20,N1 - Boa
2012-05-19,21,N1 - Boa
2012-05-20,27,N1 - Boa
2012-05-21,29,N1 - Boa
2012-05-22,30,N1 - Boa
2012-05-23,48,N2 - Moderada
2012-05-24,50,N2 - Moderada
2012-05-25,51,N2 - Moderada
2012-05-26,36,N1 - Boa
2012-05-27,39,N1 - Boa
2012-05-28,55,N2 - Moderada
2012-05-29,61,N2 - Moderada
2012-05-30,53,N2 - Moderada
2012-05-31,46,N2 - Moderada
2012-06-01,23,N1 - Boa
2012-06-02,25,N1 - Boa
2012-06-03,25,N1 - Boa
2012-06-04,37,N1 - Boa
2012-06-05,30,N1 - Boa
2012-06-06,20,N1 - Boa
2012-06-07,21,N1 - Boa
2012-06-08,22,N1 - Boa
2012-06-09,22,N1 - Boa
2012-06-10,20,N1 - Boa
2012-06-11,17,N1 - Boa
2012-06-12,24,N1 - Boa
2012-06-13,26,N1 - Boa
2012-06-14,30,N1 - Boa
2012-06-15,37,N1 - Boa
2012-06-16,52,N2 - Moderada
2012-06-17,30,N1 - Boa
2012-06-18,64,N2 - Moderada
2012-06-19,36,N1 - Boa
2012-06-20,32,N1 - Boa
2012-06-21,20,N1 - Boa
2012-06-22,20,N1 - Boa
2012-06-23,25,N1 - Boa
2012-06-24,34,N1 - Boa
2012-06-25,25,N1 - Boa
2012-06-26,26,N1 - Boa
2012-06-27,28,N1 - Boa
2012-06-28,29,N1 - Boa
2012-06-29,36,N1 - Boa
2012-06-30,54,N2 - Moderada
2012-07-01,58,N2 - Moderada
2012-07-02,54,N2 - Moderada
2012-07-03,52,N2 - Moderada
2012-07-04,61,N2 - Moderada
2012-07-05,28,N1 - Boa
2012-07-06,60,N2 - Moderada
2012-07-07,32,N1 - Boa
2012-07-08,25,N1 - Boa
2012-07-09,24,N1 - Boa
2012-07-10,28,N1 - Boa
2012-07-11,36,N1 - Boa
2012-07-12,33,N1 - Boa
2012-07-13,29,N1 - Boa
2012-07-14,32,N1 - Boa
2012-07-15,35,N1 - Boa
2012-07-16,28,N1 - Boa
2012-07-17,19,N1 - Boa
2012-07-18,27,N1 - Boa
2012-07-19,28,N1 - Boa
2012-07-20,27,N1 - Boa
2012-07-21,52,N2 - Moderada
2012-07-22,49,N2 - Moderada
2012-07-23,51,N2 - Moderada
2012-07-24,56,N2 - Moderada
2012-07-25,37,N1 - Boa
2012-07-26,40,N1 - Boa
2012-07-27,38,N1 - Boa
2012-07-28,35,N1 - Boa
2012-07-29,54,N2 - Moderada
2012-07-30,42,N2 - Moderada
2012-07-31,31,N1 - Boa
2012-08-01,29,N1 - Boa
2012-08-02,38,N1 - Boa
2012-08-03,47,N2 - Moderada
2012-08-04,49,N2 - Moderada
2012-08-05,51,N2 - Moderada
2012-08-06,30,N1 - Boa
2012-08-07,29,N1 - Boa
2012-08-08,29,N1 - Boa
2012-08-09,30,N1 - Boa
2012-08-10,32,N1 - Boa
2012-08-11,36,N1 - Boa
2012-08-12,29,N1 - Boa
2012-08-13,31,N1 - Boa
2012-08-14,35,N1 - Boa
2012-08-15,26,N1 - Boa
2012-08-16,28,N1 - Boa
2012-08-17,30,N1 - Boa
2012-08-18,26,N1 - Boa
2012-08-19,31,N1 - Boa
2012-08-20,37,N1 - Boa
2012-08-21,32,N1 - Boa
2012-08-22,35,N1 - Boa
2012-08-23,33,N1 - Boa
2012-08-24,31,N1 - Boa
2012-08-25,34,N1 - Boa
2012-08-26,36,N1 - Boa
2012-08-27,32,N1 - Boa
2012-08-28,28,N1 - Boa
2012-08-29,26,N1 - Boa
2012-08-30,27,N1 - Boa
2012-08-31,32,N1 - Boa
2012-09-01,37,N1 - Boa
2012-09-02,74,N2 - Moderada
2012-09-03,63,N2 - Moderada
2012-09-04,,
2012-09-05,36,N1 - Boa
2012-09-06,45,N2 - Moderada
2012-09-07,53,N2 - Moderada
2012-09-08,46,N2 - Moderada
2012-09-09,87,N3 - Ruim
2012-09-10,76,N2 - Moderada
2012-09-11,38,N1 - Boa
2012-09-12,36,N1 - Boa
2012-09-13,33,N1 - Boa
2012-09-14,33,N1 - Boa
2012-09-15,38,N1 - Boa
2012-09-16,53,N2 - Moderada
2012-09-17,39,N1 - Boa
2012-09-18,50,N2 - Moderada
2012-09-19,107,N3 - Ruim
2012-09-20,60,N2 - Moderada
2012-09-21,43,N2 - Moderada
2012-09-22,34,N1 - Boa
2012-09-23,29,N1 - Boa
2012-09-24,29,N1 - Boa
2012-09-25,35,N1 - Boa
2012-09-26,32,N1 - Boa
2012-09-27,28,N1 - Boa
2012-09-28,30,N1 - Boa
2012-09-29,28,N1 - Boa
2012-09-30,36,N1 - Boa
2012-10-01,37,N1 - Boa
2012-10-02,49,N2 - Moderada
2012-10-03,53,N2 - Moderada
2012-10-04,42,N2 - Moderada
2012-10-05,45,N2 - Moderada
2012-10-06,39,N1 - Boa
2012-10-07,44,N2 - Moderada
2012-10-08,33,N1 - Boa
2012-10-09,42,N2 - Moderada
2012-10-10,73,N2 - Moderada
2012-10-11,71,N2 - Moderada
2012-10-12,33,N1 - Boa
2012-10-13,32,N1 - Boa
2012-10-14,26,N1 - Boa
2012-10-15,28,N1 - Boa
2012-10-16,34,N1 - Boa
2012-10-17,39,N1 - Boa
2012-10-18,56,N2 - Moderada
2012-10-19,39,N1 - Boa
2012-10-20,46,N2 - Moderada
2012-10-21,74,N2 - Moderada
2012-10-22,86,N3 - Ruim
2012-10-23,63,N2 - Moderada
2012-10-24,37,N1 - Boa
2012-10-25,30,N1 - Boa
2012-10-26,33,N1 - Boa
2012-10-27,69,N2 - Moderada
2012-10-28,34,N1 - Boa
2012-10-29,36,N1 - Boa
2012-10-30,36,N1 - Boa
2012-10-31,51,N2 - Moderada
2012-11-01,38,N1 - Boa
2012-11-02,23,N1 - Boa
2012-11-03,25,N1 - Boa
2012-11-04,29,N1 - Boa
2012-11-05,34,N1 - Boa
2012-11-06,34,N1 - Boa
2012-11-07,27,N1 - Boa
2012-11-08,26,N1 - Boa
2012-11-09,23,N1 - Boa
2012-11-10,13,N1 - Boa
2012-11-11,23,N1 - Boa
2012-11-12,33,N1 - Boa
2012-11-13,22,N1 - Boa
2012-11-14,26,N1 - Boa
2012-11-15,25,N1 - Boa
2012-11-16,23,N1 - Boa
2012-11-17,23,N1 - Boa
2012-11-18,20,N1 - Boa
2012-11-19,35,N1 - Boa
2012-11-20,33,N1 - Boa
2012-11-21,35,N1 - Boa
2012-11-22,24,N1 - Boa
2012-11-23,38,N1 - Boa
2012-11-24,61,N2 - Moderada
2012-11-25,45,N2 - Moderada
2012-11-26,28,N1 - Boa
2012-11-27,35,N1 - Boa
2012-11-28,34,N1 - Boa
2012-11-29,29,N1 - Boa
2012-11-30,28,N1 - Boa
2012-12-01,36,N1 - Boa
2012-12-02,51,N2 - Moderada
2012-12-03,51,N2 - Moderada
2012-12-04,39,N1 - Boa
2012-12-05,46,N2 - Moderada
2012-12-06,67,N2 - Moderada
2012-12-07,202,N5 - Péssima
2012-12-08,175,N4 - Muito Ruim
2012-12-09,87,N3 - Ruim
2012-12-10,29,N1 - Boa
2012-12-11,111,N3 - Ruim
2012-12-12,82,N3 - Ruim
2012-12-13,49,N2 - Moderada
2012-12-14,32,N1 - Boa
2012-12-15,52,N2 - Moderada
2012-12-16,45,N2 - Moderada
2012-12-17,29,N1 - Boa
2012-12-18,31,N1 - Boa
2012-12-19,37,N1 - Boa
2012-12-20,90,N3 - Ruim
2012-12-21,102,N3 - Ruim
2012-12-22,46,N2 - Moderada
2012-12-23,29,N1 - Boa
2012-12-24,30,N1 - Boa
2012-12-25,39,N1 - Boa
2012-12-26,117,N3 - Ruim
2012-12-27,94,N3 - Ruim
2012-12-28,38,N1 - Boa
2012-12-29,33,N1 - Boa
2012-12-30,92,N3 - Ruim
2012-12-31,79,N2 - Moderada
2013-01-01,38,N1 - Boa
2013-01-02,31,N1 - Boa
2013-01-03,19,N1 - Boa
2013-01-04,13,N1 - Boa
2013-01-05,27,N1 - Boa
2013-01-06,39,N1 - Boa
2013-01-07,77,N2 - Moderada
2013-01-08,74,N2 - Moderada
2013-01-09,40,N1 - Boa
2013-01-10,34,N1 - Boa
2013-01-11,23,N1 - Boa
2013-01-12,22,N1 - Boa
2013-01-13,33,N1 - Boa
2013-01-14,37,N1 - Boa
2013-01-15,37,N1 - Boa
2013-01-16,33,N1 - Boa
2013-01-17,32,N1 - Boa
2013-01-18,35,N1 - Boa
2013-01-19,,
2013-01-20,,
2013-01-21,13,N1 - Boa
2013-01-22,12,N1 - Boa
2013-01-23,18,N1 - Boa
2013-01-24,30,N1 - Boa
2013-01-25,29,N1 - Boa
2013-01-26,25,N1 - Boa
2013-01-27,20,N1 - Boa
2013-01-28,19,N1 - Boa
2013-01-29,15,N1 - Boa
2013-01-30,16,N1 - Boa
2013-01-31,15,N1 - Boa
2013-02-01,22,N1 - Boa
2013-02-02,34,N1 - Boa
2013-02-03,61,N2 - Moderada
2013-02-04,53,N2 - Moderada
2013-02-05,22,N1 - Boa
2013-02-06,21,N1 - Boa
2013-02-07,26,N1 - Boa
2013-02-08,57,N2 - Moderada
2013-02-09,54,N2 - Moderada
2013-02-10,41,N2 - Moderada
2013-02-11,56,N2 - Moderada
2013-02-12,49,N2 - Moderada
2013-02-13,39,N1 - Boa
2013-02-14,81,N3 - Ruim
2013-02-15,84,N3 - Ruim
2013-02-16,96,N3 - Ruim
2013-02-17,104,N3 - Ruim
2013-02-18,91,N3 - Ruim
2013-02-19,70,N2 - Moderada
2013-02-20,52,N2 - Moderada
2013-02-21,35,N1 - Boa
2013-02-22,36,N1 - Boa
2013-02-23,33,N1 - Boa
2013-02-24,41,N2 - Moderada
2013-02-25,36,N1 - Boa
2013-02-26,34,N1 - Boa
2013-02-27,31,N1 - Boa
2013-02-28,27,N1 - Boa
2013-03-01,17,N1 - Boa
2013-03-02,17,N1 - Boa
2013-03-03,32,N1 - Boa
2013-03-04,36,N1 - Boa
2013-03-05,49,N2 - Moderada
2013-03-06,55,N2 - Moderada
2013-03-07,54,N2 - Moderada
2013-03-08,54,N2 - Moderada
2013-03-09,69,N2 - Moderada
2013-03-10,38,N1 - Boa
2013-03-11,33,N1 - Boa
2013-03-12,52,N2 - Moderada
2013-03-13,35,N1 - Boa
2013-03-14,30,N1 - Boa
2013-03-15,22,N1 - Boa
2013-03-16,19,N1 - Boa
2013-03-17,18,N1 - Boa
2013-03-18,20,N1 - Boa
2013-03-19,19,N1 - Boa
2013-03-20,26,N1 - Boa
2013-03-21,30,N1 - Boa
2013-03-22,29,N1 - Boa
2013-03-23,34,N1 - Boa
2013-03-24,25,N1 - Boa
2013-03-25,21,N1 - Boa
2013-03-26,21,N1 - Boa
2013-03-27,24,N1 - Boa
2013-03-28,28,N1 - Boa
2013-03-29,28,N1 - Boa
2013-03-30,22,N1 - Boa
2013-03-31,26,N1 - Boa
2013-04-01,37,N1 - Boa
2013-04-02,32,N1 - Boa
2013-04-03,17,N1 - Boa
2013-04-04,14,N1 - Boa
2013-04-05,14,N1 - Boa
2013-04-06,10,N1 - Boa
2013-04-07,23,N1 - Boa
2013-04-08,17,N1 - Boa
2013-04-09,22,N1 - Boa
2013-04-10,21,N1 - Boa
2013-04-11,22,N1 - Boa
2013-04-12,30,N1 - Boa
2013-04-13,30,N1 - Boa
2013-04-14,11,N1 - Boa
2013-04-15,17,N1 - Boa
2013-04-16,28,N1 - Boa
2013-04-17,19,N1 - Boa
2013-04-18,22,N1 - Boa
2013-04-19,21,N1 - Boa
2013-04-20,27,N1 - Boa
2013-04-21,23,N1 - Boa
2013-04-22,22,N1 - Boa
2013-04-23,33,N1 - Boa
2013-04-24,33,N1 - Boa
2013-04-25,33,N1 - Boa
2013-04-26,43,N2 - Moderada
2013-04-27,48,N2 - Moderada
2013-04-28,54,N2 - Moderada
2013-04-29,49,N2 - Moderada
2013-04-30,47,N2 - Moderada
2013-05-01,51,N2 - Moderada
2013-05-02,58,N2 - Moderada
2013-05-03,48,N2 - Moderada
2013-05-04,58,N2 - Moderada
2013-05-05,77,N2 - Moderada
2013-05-06,51,N2 - Moderada
2013-05-07,31,N1 - Boa
2013-05-08,29,N1 - Boa
2013-05-09,36,N1 - Boa
2013-05-10,38,N1 - Boa
2013-05-11,32,N1 - Boa
2013-05-12,29,N1 - Boa
2013-05-13,46,N2 - Moderada
2013-05-14,57,N2 - Moderada
2013-05-15,53,N2 - Moderada
2013-05-16,46,N2 - Moderada
2013-05-17,31,N1 - Boa
2013-05-18,24,N1 - Boa
2013-05-19,25,N1 - Boa
2013-05-20,25,N1 - Boa
2013-05-21,26,N1 - Boa
2013-05-22,25,N1 - Boa
2013-05-23,24,N1 - Boa
2013-05-24,22,N1 - Boa
2013-05-25,26,N1 - Boa
2013-05-26,27,N1 - Boa
2013-05-27,25,N1 - Boa
2013-05-28,31,N1 - Boa
2013-05-29,27,N1 - Boa
2013-05-30,25,N1 - Boa
2013-05-31,25,N1 - Boa
2013-06-01,28,N1 - Boa
2013-06-02,28,N1 - Boa
2013-06-03,21,N1 - Boa
2013-06-04,25,N1 - Boa
2013-06-05,24,N1 - Boa
2013-06-06,39,N1 - Boa
2013-06-07,36,N1 - Boa
2013-06-08,40,N1 - Boa
2013-06-09,34,N1 - Boa
2013-06-10,46,N2 - Moderada
2013-06-11,42,N2 - Moderada
2013-06-12,69,N2 - Moderada
2013-06-13,68,N2 - Moderada
2013-06-14,39,N1 - Boa
2013-06-15,36,N1 - Boa
2013-06-16,36,N1 - Boa
2013-06-17,27,N1 - Boa
2013-06-18,32,N1 - Boa
2013-06-19,35,N1 - Boa
2013-06-20,42,N2 - Moderada
2013-06-21,45,N2 - Moderada
2013-06-22,27,N1 - Boa
2013-06-23,24,N1 - Boa
2013-06-24,24,N1 - Boa
2013-06-25,38,N1 - Boa
2013-06-26,29,N1 - Boa
2013-06-27,39,N1 - Boa
2013-06-28,34,N1 - Boa
2013-06-29,37,N1 - Boa
2013-06-30,38,N1 - Boa
2013-07-01,28,N1 - Boa
2013-07-02,27,N1 - Boa
2013-07-03,27,N1 - Boa
2013-07-04,27,N1 - Boa
2013-07-05,29,N1 - Boa
2013-07-06,49,N2 - Moderada
2013-07-07,42,N2 - Moderada
2013-07-08,43,N2 - Moderada
2013-07-09,27,N1 - Boa
2013-07-10,28,N1 - Boa
2013-07-11,31,N1 - Boa
2013-07-12,32,N1 - Boa
2013-07-13,29,N1 - Boa
2013-07-14,39,N1 - Boa
2013-07-15,38,N1 - Boa
2013-07-16,37,N1 - Boa
2013-07-17,32,N1 - Boa
2013-07-18,42,N2 - Moderada
2013-07-19,37,N1 - Boa
2013-07-20,41,N2 - Moderada
2013-07-21,34,N1 - Boa
2013-07-22,32,N1 - Boa
2013-07-23,28,N1 - Boa
2013-07-24,26,N1 - Boa
2013-07-25,26,N1 - Boa
2013-07-26,33,N1 - Boa
2013-07-27,33,N1 - Boa
2013-07-28,29,N1 - Boa
2013-07-29,34,N1 - Boa
2013-07-30,44,N2 - Moderada
2013-07-31,45,N2 - Moderada
2013-08-01,59,N2 - Moderada
2013-08-02,79,N2 - Moderada
2013-08-03,83,N3 - Ruim
2013-08-04,81,N3 - Ruim
2013-08-05,73,N2 - Moderada
2013-08-06,39,N1 - Boa
2013-08-07,55,N2 - Moderada
2013-08-08,52,N2 - Moderada
2013-08-09,55,N2 - Moderada
2013-08-10,43,N2 - Moderada
2013-08-11,35,N1 - Boa
2013-08-12,34,N1 - Boa
2013-08-13,72,N2 - Moderada
2013-08-14,55,N2 - Moderada
2013-08-15,32,N1 - Boa
2013-08-16,35,N1 - Boa
2013-08-17,34,N1 - Boa
2013-08-18,31,N1 - Boa
2013-08-19,29,N1 - Boa
2013-08-20,30,N1 - Boa
2013-08-21,32,N1 - Boa
2013-08-22,34,N1 - Boa
2013-08-23,58,N2 - Moderada
2013-08-24,59,N2 - Moderada
2013-08-25,60,N2 - Moderada
2013-08-26,43,N2 - Moderada
2013-08-27,30,N1 - Boa
2013-08-28,28,N1 - Boa
2013-08-29,32,N1 - Boa
2013-08-30,38,N1 - Boa
2013-08-31,40,N1 - Boa
2013-09-01,59,N2 - Moderada
2013-09-02,58,N2 - Moderada
2013-09-03,75,N2 - Moderada
2013-09-04,48,N2 - Moderada
2013-09-05,30,N1 - Boa
2013-09-06,30,N1 - Boa
2013-09-07,33,N1 - Boa
2013-09-08,36,N1 - Boa
2013-09-09,37,N1 - Boa
2013-09-10,35,N1 - Boa
2013-09-11,43,N2 - Moderada
2013-09-12,45,N2 - Moderada
2013-09-13,45,N2 - Moderada
2013-09-14,48,N2 - Moderada
2013-09-15,50,N2 - Moderada
2013-09-16,54,N2 - Moderada
2013-09-17,57,N2 - Moderada
2013-09-18,30,N1 - Boa
2013-09-19,26,N1 - Boa
2013-09-20,38,N1 - Boa
2013-09-21,39,N1 - Boa
2013-09-22,37,N1 - Boa
2013-09-23,38,N1 - Boa
2013-09-24,37,N1 - Boa
2013-09-25,33,N1 - Boa
2013-09-26,29,N1 - Boa
2013-09-27,28,N1 - Boa
2013-09-28,57,N2 - Moderada
2013-09-29,30,N1 - Boa
2013-09-30,37,N1 - Boa
2013-10-01,62,N2 - Moderada
2013-10-02,64,N2 - Moderada
2013-10-03,30,N1 - Boa
2013-10-04,28,N1 - Boa
2013-10-05,35,N1 - Boa
2013-10-06,35,N1 - Boa
2013-10-07,28,N1 - Boa
2013-10-08,29,N1 - Boa
2013-10-09,43,N2 - Moderada
2013-10-10,50,N2 - Moderada
2013-10-11,65,N2 - Moderada
2013-10-12,31,N1 - Boa
2013-10-13,36,N1 - Boa
2013-10-14,52,N2 - Moderada
2013-10-15,43,N2 - Moderada
2013-10-16,29,N1 - Boa
2013-10-17,29,N1 - Boa
2013-10-18,33,N1 - Boa
2013-10-19,35,N1 - Boa
2013-10-20,57,N2 - Moderada
2013-10-21,88,N3 - Ruim
2013-10-22,71,N2 - Moderada
2013-10-23,65,N2 - Moderada
2013-10-24,58,N2 - Moderada
2013-10-25,53,N2 - Moderada
2013-10-26,29,N1 - Boa
2013-10-27,37,N1 - Boa
2013-10-28,30,N1 - Boa
2013-10-29,45,N2 - Moderada
2013-10-30,45,N2 - Moderada
2013-10-31,30,N1 - Boa
2013-11-01,30,N1 - Boa
2013-11-02,34,N1 - Boa
2013-11-03,37,N1 - Boa
2013-11-04,37,N1 - Boa
2013-11-05,36,N1 - Boa
2013-11-06,25,N1 - Boa
2013-11-07,24,N1 - Boa
2013-11-08,33,N1 - Boa
2013-11-09,30,N1 - Boa
2013-11-10,30,N1 - Boa
2013-11-11,61,N2 - Moderada
2013-11-12,111,N3 - Ruim
2013-11-13,107,N3 - Ruim
2013-11-14,22,N1 - Boa
2013-11-15,31,N1 - Boa
2013-11-16,38,N1 - Boa
2013-11-17,44,N2 - Moderada
2013-11-18,49,N2 - Moderada
2013-11-19,52,N2 - Moderada
2013-11-20,64,N2 - Moderada
2013-11-21,94,N3 - Ruim
2013-11-22,94,N3 - Ruim
2013-11-23,28,N1 - Boa
2013-11-24,25,N1 - Boa
2013-11-25,14,N1 - Boa
2013-11-26,13,N1 - Boa
2013-11-27,32,N1 - Boa
2013-11-28,30,N1 - Boa
2013-11-29,33,N1 - Boa
2013-11-30,28,N1 - Boa
2013-12-01,20,N1 - Boa
2013-12-02,25,N1 - Boa
2013-12-03,33,N1 - Boa
2013-12-04,86,N3 - Ruim
2013-12-05,124,N4 - Muito Ruim
2013-12-06,94,N3 - Ruim
2013-12-07,35,N1 - Boa
2013-12-08,28,N1 - Boa
2013-12-09,36,N1 - Boa
2013-12-10,36,N1 - Boa
2013-12-11,35,N1 - Boa
2013-12-12,22,N1 - Boa
2013-12-13,17,N1 - Boa
2013-12-14,22,N1 - Boa
2013-12-15,19,N1 - Boa
2013-12-16,18,N1 - Boa
2013-12-17,20,N1 - Boa
2013-12-18,21,N1 - Boa
2013-12-19,26,N1 - Boa
2013-12-20,25,N1 - Boa
2013-12-21,23,N1 - Boa
2013-12-22,21,N1 - Boa
2013-12-23,26,N1 - Boa
2013-12-24,21,N1 - Boa
2013-12-25,18,N1 - Boa
2013-12-26,28,N1 - Boa
2013-12-27,53,N2 - Moderada
2013-12-28,36,N1 - Boa
2013-12-29,34,N1 - Boa
2013-12-30,41,N2 - Moderada
2013-12-31,39,N1 - Boa
2014-01-01,33,N1 - Boa
2014-01-02,67,N2 - Moderada
2014-01-03,93,N3 - Ruim
2014-01-04,82,N3 - Ruim
2014-01-05,32,N1 - Boa
2014-01-06,42,N2 - Moderada
2014-01-07,34,N1 - Boa
2014-01-08,39,N1 - Boa
2014-01-09,40,N1 - Boa
2014-01-10,52,N2 - Moderada
2014-01-11,36,N1 - Boa
2014-01-12,37,N1 - Boa
2014-01-13,54,N2 - Moderada
2014-01-14,65,N2 - Moderada
2014-01-15,44,N2 - Moderada
2014-01-16,37,N1 - Boa
2014-01-17,60,N2 - Moderada
2014-01-18,39,N1 - Boa
2014-01-19,28,N1 - Boa
2014-01-20,39,N1 - Boa
2014-01-21,72,N2 - Moderada
2014-01-22,73,N2 - Moderada
2014-01-23,111,N3 - Ruim
2014-01-24,85,N3 - Ruim
2014-01-25,100,N3 - Ruim
2014-01-26,97,N3 - Ruim
2014-01-27,42,N2 - Moderada
2014-01-28,77,N2 - Moderada
2014-01-29,69,N2 - Moderada
2014-01-30,79,N2 - Moderada
2014-01-31,36,N1 - Boa
2014-02-01,71,N2 - Moderada
2014-02-02,39,N1 - Boa
2014-02-03,37,N1 - Boa
2014-02-04,43,N2 - Moderada
2014-02-05,53,N2 - Moderada
2014-02-06,42,N2 - Moderada
2014-02-07,40,N1 - Boa
2014-02-08,67,N2 - Moderada
2014-02-09,48,N2 - Moderada
2014-02-10,92,N3 - Ruim
2014-02-11,46,N2 - Moderada
2014-02-12,67,N2 - Moderada
2014-02-13,75,N2 - Moderada
2014-02-14,51,N2 - Moderada
2014-02-15,39,N1 - Boa
2014-02-16,34,N1 - Boa
2014-02-17,30,N1 - Boa
2014-02-18,19,N1 - Boa
2014-02-19,17,N1 - Boa
2014-02-20,27,N1 - Boa
2014-02-21,47,N2 - Moderada
2014-02-22,59,N2 - Moderada
2014-02-23,40,N1 - Boa
2014-02-24,31,N1 - Boa
2014-02-25,57,N2 - Moderada
2014-02-26,57,N2 - Moderada
2014-02-27,50,N2 - Moderada
2014-02-28,34,N1 - Boa
2014-03-01,51,N2 - Moderada
2014-03-02,56,N2 - Moderada
2014-03-03,35,N1 - Boa
2014-03-04,33,N1 - Boa
2014-03-05,34,N1 - Boa
2014-03-06,28,N1 - Boa
2014-03-07,36,N1 - Boa
2014-03-08,34,N1 - Boa
2014-03-09,35,N1 - Boa
2014-03-10,53,N2 - Moderada
2014-03-11,37,N1 - Boa
2014-03-12,38,N1 - Boa
2014-03-13,35,N1 - Boa
2014-03-14,,
2014-03-15,,
2014-03-16,,
2014-03-17,,
2014-03-18,,
2014-03-19,,
2014-03-20,,
