data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2012-02-09,ESTAÇÃO CENTRO,3,2012,2,9,0.0,27.27,62.425,0.474,,,,,30.442,91.5,,-22.908,-43.178,73,N2 - Moderada
2012-02-10,ESTAÇÃO CENTRO,3,2012,2,10,21.2,26.479,72.334,0.449,,,,,19.662,60.604,,-22.908,-43.178,49,N2 - Moderada
2012-02-11,ESTAÇÃO CENTRO,3,2012,2,11,0.4,26.069,73.45,0.365,,,,,26.974,51.875,,-22.908,-43.178,42,N2 - Moderada
2012-02-12,ESTAÇÃO CENTRO,3,2012,2,12,7.8,26.009,75.212,0.313,,,,,40.336,34.667,,-22.908,-43.178,28,N1 - Boa
2012-02-13,ESTAÇÃO CENTRO,3,2012,2,13,2.4,26.462,72.133,0.518,,,,,18.01,36.875,,-22.908,-43.178,30,N1 - Boa
2012-02-14,ESTAÇÃO CENTRO,3,2012,2,14,5.6,27.025,63.93,0.368,,,,,10.257,33.583,,-22.908,-43.178,27,N1 - Boa
2012-02-15,ESTAÇÃO CENTRO,3,2012,2,15,0.0,26.906,62.726,0.388,,,,,10.461,32.958,,-22.908,-43.178,26,N1 - Boa
2012-02-16,ESTAÇÃO CENTRO,3,2012,2,16,0.0,26.03,65.715,0.275,,,,,8.684,31.792,,-22.908,-43.178,25,N1 - Boa
2012-02-17,ESTAÇÃO CENTRO,3,2012,2,17,0.0,26.205,66.872,0.277,,,,,,37.625,,-22.908,-43.178,30,N1 - Boa
2012-02-18,ESTAÇÃO CENTRO,3,2012,2,18,0.0,26.862,61.043,0.203,,,,,20.569,40.083,,-22.908,-43.178,32,N1 - Boa
2012-02-19,ESTAÇÃO CENTRO,3,2012,2,19,0.0,28.222,56.741,0.168,,,,,16.192,26.083,,-22.908,-43.178,21,N1 - Boa
2012-02-20,ESTAÇÃO CENTRO,3,2012,2,20,0.0,28.038,56.782,0.174,,,,,23.165,32.125,,-22.908,-43.178,26,N1 - Boa
2012-02-21,ESTAÇÃO CENTRO,3,2012,2,21,0.0,28.195,52.243,0.112,,,,,17.757,27.708,,-22.908,-43.178,22,N1 - Boa
2012-02-22,ESTAÇÃO CENTRO,3,2012,2,22,3.6,29.749,49.634,0.246,,,,,23.07,34.792,,-22.908,-43.178,28,N1 - Boa
2012-02-23,ESTAÇÃO CENTRO,3,2012,2,23,0.2,27.726,59.837,0.432,,,,,25.515,49.375,,-22.908,-43.178,40,N1 - Boa
2012-02-24,ESTAÇÃO CENTRO,3,2012,2,24,0.0,26.469,64.853,0.377,,,,,27.483,47.792,,-22.908,-43.178,38,N1 - Boa
2012-02-25,ESTAÇÃO CENTRO,3,2012,2,25,0.0,26.657,68.247,0.283,,,,,31.457,48.583,,-22.908,-43.178,39,N1 - Boa
2012-02-26,ESTAÇÃO CENTRO,3,2012,2,26,0.0,30.443,49.157,0.346,,,,,26.299,48.792,,-22.908,-43.178,39,N1 - Boa
2012-02-27,ESTAÇÃO CENTRO,3,2012,2,27,0.0,28.863,55.939,0.44,,,,,21.759,49.354,,-22.908,-43.178,39,N1 - Boa
2012-02-28,ESTAÇÃO CENTRO,3,2012,2,28,0.0,27.356,67.557,0.468,,,,,29.351,56.083,,-22.908,-43.178,46,N2 - Moderada
2012-02-29,ESTAÇÃO CENTRO,3,2012,2,29,0.0,28.457,53.808,0.35,,,,,16.881,52.042,,-22.908,-43.178,43,N2 - Moderada
2012-03-01,ESTAÇÃO CENTRO,3,2012,3,1,0.0,28.836,52.138,0.42,,,,,28.826,59.167,,-22.908,-43.178,48,N2 - Moderada
2012-03-02,ESTAÇÃO CENTRO,3,2012,3,2,0.0,29.508,53.648,0.638,,,,,41.949,81.958,,-22.908,-43.178,66,N2 - Moderada
2012-03-03,ESTAÇÃO CENTRO,3,2012,3,3,0.0,28.241,61.438,0.28,,,,,31.883,44.917,,-22.908,-43.178,36,N1 - Boa
2012-03-04,ESTAÇÃO CENTRO,3,2012,3,4,0.0,25.964,76.403,0.271,,,,,19.018,30.375,,-22.908,-43.178,24,N1 - Boa
2012-03-05,ESTAÇÃO CENTRO,3,2012,3,5,0.0,25.816,72.804,0.335,,,,,22.158,39.417,,-22.908,-43.178,32,N1 - Boa
2012-03-06,ESTAÇÃO CENTRO,3,2012,3,6,0.0,25.849,69.359,0.268,,,,,16.156,30.708,,-22.908,-43.178,25,N1 - Boa
2012-03-07,ESTAÇÃO CENTRO,3,2012,3,7,0.0,25.452,70.21,0.285,,,,,16.426,32.792,,-22.908,-43.178,26,N1 - Boa
2012-03-08,ESTAÇÃO CENTRO,3,2012,3,8,0.0,25.58,69.207,0.235,,,,,16.254,34.292,,-22.908,-43.178,27,N1 - Boa
2012-03-09,ESTAÇÃO CENTRO,3,2012,3,9,0.0,25.929,63.885,0.279,,,,,24.137,35.833,,-22.908,-43.178,29,N1 - Boa
2012-03-10,ESTAÇÃO CENTRO,3,2012,3,10,0.0,26.308,61.954,0.25,,,,,23.432,30.125,,-22.908,-43.178,24,N1 - Boa
2012-03-11,ESTAÇÃO CENTRO,3,2012,3,11,0.4,26.096,56.215,0.206,,,,,24.994,23.125,,-22.908,-43.178,21,N1 - Boa
2012-03-12,ESTAÇÃO CENTRO,3,2012,3,12,1.6,26.212,68.621,0.461,,,,,24.327,48.625,,-22.908,-43.178,39,N1 - Boa
2012-03-13,ESTAÇÃO CENTRO,3,2012,3,13,0.0,26.648,66.776,0.465,,,,,15.182,41.479,,-22.908,-43.178,33,N1 - Boa
2012-03-14,ESTAÇÃO CENTRO,3,2012,3,14,3.6,28.039,62.105,0.471,,,,,22.788,38.938,,-22.908,-43.178,31,N1 - Boa
2012-03-15,ESTAÇÃO CENTRO,3,2012,3,15,0.2,28.748,62.941,0.63,,,,,27.17,48.042,,-22.908,-43.178,38,N1 - Boa
2012-03-16,ESTAÇÃO CENTRO,3,2012,3,16,13.0,24.018,81.449,0.52,,,,,14.645,40.042,,-22.908,-43.178,32,N1 - Boa
2012-03-17,ESTAÇÃO CENTRO,3,2012,3,17,0.6,24.51,73.283,0.224,,,,,13.053,31.583,,-22.908,-43.178,25,N1 - Boa
2012-03-18,ESTAÇÃO CENTRO,3,2012,3,18,0.8,24.52,66.09,0.158,,,,,17.226,22.708,,-22.908,-43.178,18,N1 - Boa
2012-03-19,ESTAÇÃO CENTRO,3,2012,3,19,0.0,24.146,66.22,0.274,,,,,17.55,28.458,,-22.908,-43.178,23,N1 - Boa
2012-03-20,ESTAÇÃO CENTRO,3,2012,3,20,0.0,25.211,65.482,0.261,,,,,11.33,37.292,,-22.908,-43.178,30,N1 - Boa
2012-03-21,ESTAÇÃO CENTRO,3,2012,3,21,0.0,26.371,67.381,0.433,,,,,11.361,40.542,,-22.908,-43.178,32,N1 - Boa
2012-03-22,ESTAÇÃO CENTRO,3,2012,3,22,0.8,28.823,59.291,0.508,,,,,25.93,54.667,,-22.908,-43.178,45,N2 - Moderada
2012-03-23,ESTAÇÃO CENTRO,3,2012,3,23,19.6,24.816,77.571,0.295,,,,,28.467,40.708,,-22.908,-43.178,33,N1 - Boa
2012-03-24,ESTAÇÃO CENTRO,3,2012,3,24,37.2,25.064,80.287,0.325,,,,,32.452,37.333,,-22.908,-43.178,30,N1 - Boa
2012-03-25,ESTAÇÃO CENTRO,3,2012,3,25,6.8,25.556,78.051,0.315,,,,,42.963,33.458,,-22.908,-43.178,33,N1 - Boa
2012-03-26,ESTAÇÃO CENTRO,3,2012,3,26,0.0,26.331,74.472,0.456,,,,,23.673,34.75,,-22.908,-43.178,28,N1 - Boa
2012-03-27,ESTAÇÃO CENTRO,3,2012,3,27,0.0,28.09,66.103,0.601,,,,,17.351,58.875,,-22.908,-43.178,48,N2 - Moderada
2012-03-28,ESTAÇÃO CENTRO,3,2012,3,28,6.0,24.808,76.798,0.498,,,,,16.682,39.417,,-22.908,-43.178,32,N1 - Boa
2012-03-29,ESTAÇÃO CENTRO,3,2012,3,29,7.0,21.465,80.458,0.314,,,,,16.685,24.0,,-22.908,-43.178,19,N1 - Boa
2012-03-30,ESTAÇÃO CENTRO,3,2012,3,30,0.0,24.46,73.355,0.416,,,,,16.417,41.25,,-22.908,-43.178,33,N1 - Boa
2012-03-31,ESTAÇÃO CENTRO,3,2012,3,31,0.0,25.619,69.657,0.36,,,,,10.748,32.0,,-22.908,-43.178,26,N1 - Boa
2012-04-01,ESTAÇÃO CENTRO,3,2012,4,1,0.0,24.445,72.508,0.385,,,,,21.164,31.542,,-22.908,-43.178,25,N1 - Boa
2012-04-02,ESTAÇÃO CENTRO,3,2012,4,2,0.0,24.723,72.65,0.363,,,,,21.456,27.458,,-22.908,-43.178,22,N1 - Boa
2012-04-03,ESTAÇÃO CENTRO,3,2012,4,3,0.0,25.695,73.73,0.464,,,,,22.179,45.458,,-22.908,-43.178,36,N1 - Boa
2012-04-04,ESTAÇÃO CENTRO,3,2012,4,4,0.0,26.478,69.274,0.462,,,,,14.835,39.542,,-22.908,-43.178,32,N1 - Boa
2012-04-05,ESTAÇÃO CENTRO,3,2012,4,5,6.0,25.653,72.412,0.46,,,,,28.8,36.917,,-22.908,-43.178,30,N1 - Boa
2012-04-06,ESTAÇÃO CENTRO,3,2012,4,6,0.0,26.318,69.734,0.362,,,,,25.219,40.292,,-22.908,-43.178,32,N1 - Boa
2012-04-07,ESTAÇÃO CENTRO,3,2012,4,7,0.0,25.4,74.725,0.311,,,,,24.147,31.75,,-22.908,-43.178,25,N1 - Boa
2012-04-08,ESTAÇÃO CENTRO,3,2012,4,8,0.0,25.733,73.586,0.282,,,,,33.956,29.542,,-22.908,-43.178,24,N1 - Boa
2012-04-09,ESTAÇÃO CENTRO,3,2012,4,9,12.0,25.29,77.338,0.485,,,,,17.199,45.375,,-22.908,-43.178,36,N1 - Boa
2012-04-10,ESTAÇÃO CENTRO,3,2012,4,10,0.0,25.071,74.869,0.475,,,,,10.952,31.583,,-22.908,-43.178,25,N1 - Boa
2012-04-11,ESTAÇÃO CENTRO,3,2012,4,11,0.0,25.816,72.01,0.323,,,,,13.779,26.875,,-22.908,-43.178,22,N1 - Boa
2012-04-12,ESTAÇÃO CENTRO,3,2012,4,12,0.0,26.601,67.142,0.405,,,,,13.618,28.667,,-22.908,-43.178,23,N1 - Boa
2012-04-13,ESTAÇÃO CENTRO,3,2012,4,13,0.0,26.615,68.125,0.427,,,,,17.308,36.708,,-22.908,-43.178,29,N1 - Boa
2012-04-14,ESTAÇÃO CENTRO,3,2012,4,14,0.0,26.405,72.052,0.342,,,,,36.237,53.5,,-22.908,-43.178,44,N2 - Moderada
2012-04-15,ESTAÇÃO CENTRO,3,2012,4,15,0.0,28.132,66.809,0.291,,,,,35.709,49.583,,-22.908,-43.178,40,N1 - Boa
2012-04-16,ESTAÇÃO CENTRO,3,2012,4,16,17.0,23.191,80.575,0.401,,,,,15.082,29.0,,-22.908,-43.178,24,N1 - Boa
2012-04-17,ESTAÇÃO CENTRO,3,2012,4,17,0.0,23.805,73.333,0.481,,,,,8.615,38.333,,-22.908,-43.178,31,N1 - Boa
2012-04-18,ESTAÇÃO CENTRO,3,2012,4,18,0.0,24.108,68.509,0.269,,,,,12.41,32.125,,-22.908,-43.178,26,N1 - Boa
2012-04-19,ESTAÇÃO CENTRO,3,2012,4,19,0.0,24.388,65.519,0.256,,,,,16.714,33.542,,-22.908,-43.178,27,N1 - Boa
2012-04-20,ESTAÇÃO CENTRO,3,2012,4,20,0.0,24.302,64.364,0.361,,,,,18.813,35.25,,-22.908,-43.178,28,N1 - Boa
2012-04-21,ESTAÇÃO CENTRO,3,2012,4,21,5.4,23.938,77.372,0.426,,,,,13.59,66.083,,-22.908,-43.178,54,N2 - Moderada
2012-04-22,ESTAÇÃO CENTRO,3,2012,4,22,10.0,22.428,86.155,0.381,,,,,12.338,32.125,,-22.908,-43.178,26,N1 - Boa
2012-04-23,ESTAÇÃO CENTRO,3,2012,4,23,0.8,22.552,78.456,0.266,,,,,10.498,24.833,,-22.908,-43.178,20,N1 - Boa
2012-04-24,ESTAÇÃO CENTRO,3,2012,4,24,0.0,23.605,75.002,0.418,,,,,11.032,38.292,,-22.908,-43.178,31,N1 - Boa
2012-04-25,ESTAÇÃO CENTRO,3,2012,4,25,0.0,24.327,72.433,0.335,,,,,10.977,32.125,,-22.908,-43.178,26,N1 - Boa
