data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2012-02-20,ESTAÇÃO IRAJÁ,5,2012,2,20,0.0,30.991,58.97,0.299,3.998,24.788,28.78,11.239,55.536,20.896,4.854,-22.832,-43.327,69,N2 - Moderada
2012-02-21,ESTAÇÃO IRAJÁ,5,2012,2,21,0.0,30.658,54.168,0.273,4.067,24.764,28.832,7.771,37.318,16.167,3.396,-22.832,-43.327,31,N1 - Boa
2012-02-22,ESTAÇÃO IRAJÁ,5,2012,2,22,50.4,31.215,57.956,0.52,19.374,42.376,61.745,13.991,36.8,28.333,9.75,-22.832,-43.327,39,N1 - Boa
2012-02-23,ESTAÇÃO IRAJÁ,5,2012,2,23,0.0,31.616,59.258,0.549,24.846,54.08,78.922,6.074,46.568,33.292,11.292,-22.832,-43.327,60,N2 - Moderada
2012-02-24,ESTAÇÃO IRAJÁ,5,2012,2,24,0.0,31.035,58.125,0.505,6.117,50.762,56.882,3.724,79.983,36.417,17.208,-22.832,-43.327,101,N3 - Ruim
2012-02-25,ESTAÇÃO IRAJÁ,5,2012,2,25,0.0,31.317,64.02,0.511,6.139,46.12,52.26,9.516,95.251,45.938,20.271,-22.832,-43.327,207,N5 - Péssima
2012-02-26,ESTAÇÃO IRAJÁ,5,2012,2,26,0.0,33.325,49.091,0.377,5.829,32.933,38.763,5.318,47.262,27.583,7.125,-22.832,-43.327,92,N3 - Ruim
2012-02-27,ESTAÇÃO IRAJÁ,5,2012,2,27,0.0,32.162,57.356,0.502,8.915,52.288,61.22,5.569,63.007,41.125,14.958,-22.832,-43.327,83,N3 - Ruim
2012-02-28,ESTAÇÃO IRAJÁ,5,2012,2,28,0.2,31.705,62.241,0.452,4.868,45.166,50.021,6.922,77.163,43.542,17.708,-22.832,-43.327,143,N4 - Muito Ruim
2012-02-29,ESTAÇÃO IRAJÁ,5,2012,2,29,0.2,32.344,53.597,0.445,8.817,49.175,57.992,12.081,64.723,37.729,12.062,-22.832,-43.327,117,N3 - Ruim
2012-03-01,ESTAÇÃO IRAJÁ,5,2012,3,1,0.0,32.697,51.759,0.599,15.969,60.948,76.917,8.668,82.651,54.75,18.083,-22.832,-43.327,203,N5 - Péssima
2012-03-02,ESTAÇÃO IRAJÁ,5,2012,3,2,0.0,32.43,50.822,0.876,17.883,86.13,104.011,17.606,90.424,77.312,35.521,-22.832,-43.327,201,N5 - Péssima
2012-03-03,ESTAÇÃO IRAJÁ,5,2012,3,3,0.0,30.058,68.05,0.539,4.008,36.402,40.406,2.523,79.255,32.042,11.833,-22.832,-43.327,87,N3 - Ruim
2012-03-04,ESTAÇÃO IRAJÁ,5,2012,3,4,4.0,27.665,83.927,0.578,6.177,31.47,37.649,1.46,35.182,13.917,1.875,-22.832,-43.327,21,N1 - Boa
2012-03-05,ESTAÇÃO IRAJÁ,5,2012,3,5,0.0,29.465,69.192,0.493,15.018,47.611,62.635,3.86,53.674,30.292,14.0,-22.832,-43.327,81,N3 - Ruim
2012-03-06,ESTAÇÃO IRAJÁ,5,2012,3,6,0.0,29.534,66.685,0.337,7.842,32.757,40.603,4.561,38.712,19.5,4.458,-22.832,-43.327,35,N1 - Boa
2012-03-07,ESTAÇÃO IRAJÁ,5,2012,3,7,0.0,29.015,67.481,0.319,11.236,34.905,46.139,3.657,36.8,20.583,5.271,-22.832,-43.327,27,N1 - Boa
2012-03-08,ESTAÇÃO IRAJÁ,5,2012,3,8,0.0,29.144,65.782,0.347,11.313,36.007,47.319,4.259,48.261,25.083,6.042,-22.832,-43.327,42,N2 - Moderada
2012-03-09,ESTAÇÃO IRAJÁ,5,2012,3,9,0.0,29.809,61.241,0.361,6.63,45.65,52.279,3.83,57.507,27.792,9.125,-22.832,-43.327,51,N2 - Moderada
2012-03-10,ESTAÇÃO IRAJÁ,5,2012,3,10,0.0,29.267,64.193,0.347,3.103,36.392,39.493,5.196,67.613,24.833,9.542,-22.832,-43.327,68,N2 - Moderada
2012-03-11,ESTAÇÃO IRAJÁ,5,2012,3,11,0.4,29.592,57.935,0.44,4.491,39.126,43.619,8.726,66.072,29.417,11.125,-22.832,-43.327,110,N3 - Ruim
2012-03-12,ESTAÇÃO IRAJÁ,5,2012,3,12,0.3,28.97,70.491,0.695,17.138,65.039,82.178,7.102,56.52,39.083,21.333,-22.832,-43.327,95,N3 - Ruim
2012-03-13,ESTAÇÃO IRAJÁ,5,2012,3,13,0.0,29.07,70.395,0.59,24.423,63.896,88.315,6.798,53.673,35.688,17.896,-22.832,-43.327,89,N3 - Ruim
2012-03-14,ESTAÇÃO IRAJÁ,5,2012,3,14,0.6,30.144,67.895,0.612,23.591,64.938,88.531,5.75,30.05,35.375,13.875,-22.832,-43.327,32,N1 - Boa
2012-03-15,ESTAÇÃO IRAJÁ,5,2012,3,15,2.4,30.066,69.865,0.653,31.378,62.433,93.81,4.03,46.845,37.208,16.417,-22.832,-43.327,59,N2 - Moderada
2012-03-16,ESTAÇÃO IRAJÁ,5,2012,3,16,2.8,26.08,87.092,0.591,12.091,55.226,67.313,1.092,40.215,24.979,12.542,-22.832,-43.327,31,N1 - Boa
2012-03-17,ESTAÇÃO IRAJÁ,5,2012,3,17,0.0,26.608,79.398,0.535,18.838,44.151,62.985,2.733,17.383,24.792,7.583,-22.832,-43.327,20,N1 - Boa
2012-03-18,ESTAÇÃO IRAJÁ,5,2012,3,18,0.0,26.018,73.727,0.428,10.495,34.765,45.255,3.265,24.673,19.208,4.438,-22.832,-43.327,21,N1 - Boa
2012-03-19,ESTAÇÃO IRAJÁ,5,2012,3,19,0.2,27.051,68.449,0.38,14.228,45.348,59.572,2.959,21.488,24.542,5.646,-22.832,-43.327,20,N1 - Boa
2012-03-20,ESTAÇÃO IRAJÁ,5,2012,3,20,0.0,28.467,65.146,0.385,23.546,52.959,76.509,5.124,28.159,28.938,9.146,-22.832,-43.327,30,N1 - Boa
2012-03-21,ESTAÇÃO IRAJÁ,5,2012,3,21,0.0,30.08,63.482,0.509,35.475,67.674,103.144,10.599,49.077,39.271,13.417,-22.832,-43.327,90,N3 - Ruim
2012-03-22,ESTAÇÃO IRAJÁ,5,2012,3,22,4.2,31.701,60.527,0.511,23.508,74.892,98.395,5.941,38.532,41.875,14.333,-22.832,-43.327,34,N1 - Boa
2012-03-23,ESTAÇÃO IRAJÁ,5,2012,3,23,19.0,27.674,81.245,0.528,15.062,72.104,87.162,4.698,58.695,27.604,11.771,-22.832,-43.327,48,N2 - Moderada
2012-03-24,ESTAÇÃO IRAJÁ,5,2012,3,24,8.8,27.943,83.065,0.6,10.638,63.252,73.886,4.848,64.734,24.042,13.333,-22.832,-43.327,88,N3 - Ruim
2012-03-25,ESTAÇÃO IRAJÁ,5,2012,3,25,2.4,28.493,80.258,0.624,9.804,60.378,70.183,4.72,56.92,24.104,15.104,-22.832,-43.327,75,N2 - Moderada
2012-03-26,ESTAÇÃO IRAJÁ,5,2012,3,26,0.0,30.526,72.668,0.562,15.202,69.092,84.297,3.078,61.225,30.125,14.396,-22.832,-43.327,103,N3 - Ruim
