data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2014-10-25,ESTAÇÃO CAMPO GRANDE,4,2014,10,25,0.0,26.504,73.955,0.329,9.411,13.942,23.351,1.644,30.464,17.0,,-22.886,-43.557,20,N1 - Boa
2014-10-26,ESTAÇÃO CAMPO GRANDE,4,2014,10,26,7.2,26.975,77.012,0.397,10.615,14.249,24.855,0.479,37.45,17.667,,-22.886,-43.557,24,N1 - Boa
2014-10-27,ESTAÇÃO CAMPO GRANDE,4,2014,10,27,1.2,26.37,62.516,0.235,4.148,12.699,16.837,0.096,29.706,9.208,,-22.886,-43.557,21,N1 - Boa
2014-10-28,ESTAÇÃO CAMPO GRANDE,4,2014,10,28,0.0,26.289,67.558,0.217,33.431,26.74,60.238,0.612,24.821,15.167,,-22.886,-43.557,21,N1 - Boa
2014-10-29,ESTAÇÃO CAMPO GRANDE,4,2014,10,29,0.0,29.79,56.461,0.262,39.459,41.684,81.148,1.114,38.835,17.292,,-22.886,-43.557,34,N1 - Boa
2014-10-30,ESTAÇÃO CAMPO GRANDE,4,2014,10,30,0.0,33.22,47.248,0.335,27.269,42.113,69.336,1.407,34.354,17.375,,-22.886,-43.557,25,N1 - Boa
2014-10-31,ESTAÇÃO CAMPO GRANDE,4,2014,10,31,0.0,34.242,44.327,0.328,22.621,37.298,59.89,0.53,45.865,17.417,,-22.886,-43.557,29,N1 - Boa
2014-11-01,ESTAÇÃO CAMPO GRANDE,4,2014,11,1,0.0,33.239,52.307,0.407,12.987,34.485,47.5,2.524,42.428,25.521,,-22.886,-43.557,31,N1 - Boa
2014-11-02,ESTAÇÃO CAMPO GRANDE,4,2014,11,2,0.0,30.136,67.73,0.27,2.642,19.562,22.029,1.71,47.85,23.667,,-22.886,-43.557,26,N1 - Boa
2014-11-03,ESTAÇÃO CAMPO GRANDE,4,2014,11,3,0.0,30.998,67.842,0.316,18.978,31.257,50.123,1.479,59.27,26.458,,-22.886,-43.557,42,N2 - Moderada
2014-11-04,ESTAÇÃO CAMPO GRANDE,4,2014,11,4,0.0,32.816,49.112,0.339,32.648,39.389,71.992,2.322,38.408,28.792,,-22.886,-43.557,33,N1 - Boa
2014-11-05,ESTAÇÃO CAMPO GRANDE,4,2014,11,5,0.0,31.028,57.091,0.362,19.91,35.02,54.905,3.106,44.206,27.25,,-22.886,-43.557,29,N1 - Boa
2014-11-06,ESTAÇÃO CAMPO GRANDE,4,2014,11,6,0.8,27.882,82.217,0.23,9.099,20.208,29.287,0.01,31.955,8.458,,-22.886,-43.557,21,N1 - Boa
2014-11-07,ESTAÇÃO CAMPO GRANDE,4,2014,11,7,0.0,30.442,71.424,0.397,25.89,38.114,63.987,2.519,47.128,24.542,,-22.886,-43.557,40,N1 - Boa
2014-11-08,ESTAÇÃO CAMPO GRANDE,4,2014,11,8,0.4,30.009,67.565,0.337,10.335,28.407,38.663,1.795,50.171,15.5,,-22.886,-43.557,33,N1 - Boa
2014-11-09,ESTAÇÃO CAMPO GRANDE,4,2014,11,9,3.4,27.2,82.201,0.216,3.213,14.466,17.574,0.067,47.004,10.375,,-22.886,-43.557,23,N1 - Boa
2014-11-10,ESTAÇÃO CAMPO GRANDE,4,2014,11,10,0.0,27.677,66.259,0.23,27.522,25.746,53.224,0.341,41.777,10.708,,-22.886,-43.557,23,N1 - Boa
2014-11-11,ESTAÇÃO CAMPO GRANDE,4,2014,11,11,0.0,27.722,64.709,0.257,30.001,35.647,65.638,0.62,33.477,13.458,,-22.886,-43.557,26,N1 - Boa
2014-11-12,ESTAÇÃO CAMPO GRANDE,4,2014,11,12,5.8,30.192,61.882,0.311,35.99,38.521,74.498,5.051,35.501,17.167,,-22.886,-43.557,28,N1 - Boa
2014-11-13,ESTAÇÃO CAMPO GRANDE,4,2014,11,13,0.0,30.302,66.003,0.308,18.762,28.395,47.13,1.939,52.929,12.0,,-22.886,-43.557,32,N1 - Boa
2014-11-14,ESTAÇÃO CAMPO GRANDE,4,2014,11,14,7.0,25.589,89.929,0.245,4.844,20.709,25.44,0.048,44.206,12.625,,-22.886,-43.557,24,N1 - Boa
2014-11-15,ESTAÇÃO CAMPO GRANDE,4,2014,11,15,6.4,23.31,90.24,0.268,14.715,28.812,43.482,0.578,31.62,9.917,,-22.886,-43.557,17,N1 - Boa
2014-11-16,ESTAÇÃO CAMPO GRANDE,4,2014,11,16,2.0,24.792,78.902,0.208,5.825,20.19,25.962,0.745,27.02,10.125,,-22.886,-43.557,18,N1 - Boa
2014-11-17,ESTAÇÃO CAMPO GRANDE,4,2014,11,17,0.0,25.628,57.91,0.238,33.286,25.669,58.916,0.42,29.125,11.625,,-22.886,-43.557,22,N1 - Boa
2014-11-18,ESTAÇÃO CAMPO GRANDE,4,2014,11,18,0.0,26.692,51.576,0.218,23.623,30.063,53.687,1.973,31.216,15.333,,-22.886,-43.557,28,N1 - Boa
2014-11-19,ESTAÇÃO CAMPO GRANDE,4,2014,11,19,0.0,28.622,50.585,0.259,23.494,30.32,53.806,3.347,40.85,13.562,,-22.886,-43.557,33,N1 - Boa
2014-11-20,ESTAÇÃO CAMPO GRANDE,4,2014,11,20,0.0,29.654,52.625,0.278,25.834,31.73,57.642,3.096,44.781,19.417,,-22.886,-43.557,49,N2 - Moderada
2014-11-21,ESTAÇÃO CAMPO GRANDE,4,2014,11,21,0.0,30.516,53.193,0.416,59.382,47.53,106.886,7.306,45.999,53.146,,-22.886,-43.557,66,N2 - Moderada
2014-11-22,ESTAÇÃO CAMPO GRANDE,4,2014,11,22,0.6,31.562,59.845,0.548,20.977,43.885,64.851,6.187,34.793,60.354,,-22.886,-43.557,49,N2 - Moderada
2014-11-23,ESTAÇÃO CAMPO GRANDE,4,2014,11,23,4.6,28.308,82.858,0.403,6.726,26.656,33.336,0.28,38.411,27.083,,-22.886,-43.557,22,N1 - Boa
2014-11-24,ESTAÇÃO CAMPO GRANDE,4,2014,11,24,3.6,27.432,90.429,0.404,19.808,36.233,56.045,0.455,31.306,31.958,,-22.886,-43.557,26,N1 - Boa
2014-11-25,ESTAÇÃO CAMPO GRANDE,4,2014,11,25,2.2,30.312,78.116,0.425,28.083,45.016,73.106,1.897,24.587,37.583,,-22.886,-43.557,30,N1 - Boa
2014-11-26,ESTAÇÃO CAMPO GRANDE,4,2014,11,26,21.4,31.337,70.182,0.395,38.987,33.253,72.227,0.397,15.515,32.667,,-22.886,-43.557,26,N1 - Boa
2014-11-27,ESTAÇÃO CAMPO GRANDE,4,2014,11,27,12.0,27.044,97.845,0.365,8.218,21.424,29.613,0.004,11.138,14.875,,-22.886,-43.557,12,N1 - Boa
2014-11-28,ESTAÇÃO CAMPO GRANDE,4,2014,11,28,1.2,26.833,88.854,0.242,6.525,19.539,26.051,0.01,17.767,17.708,,-22.886,-43.557,14,N1 - Boa
2014-11-29,ESTAÇÃO CAMPO GRANDE,4,2014,11,29,0.6,27.092,79.812,0.277,15.84,22.791,38.62,0.084,15.475,19.083,,-22.886,-43.557,15,N1 - Boa
2014-11-30,ESTAÇÃO CAMPO GRANDE,4,2014,11,30,0.0,28.228,73.311,0.262,22.912,22.38,45.331,0.346,15.353,23.583,,-22.886,-43.557,19,N1 - Boa
2014-12-01,ESTAÇÃO CAMPO GRANDE,4,2014,12,1,5.4,30.442,71.347,0.326,27.007,27.561,54.655,0.049,22.204,20.917,,-22.886,-43.557,21,N1 - Boa
2014-12-02,ESTAÇÃO CAMPO GRANDE,4,2014,12,2,0.0,33.22,40.698,0.242,16.643,29.049,45.766,1.251,33.071,18.667,,-22.886,-43.557,20,N1 - Boa
2014-12-03,ESTAÇÃO CAMPO GRANDE,4,2014,12,3,0.0,33.782,50.338,0.376,26.905,39.745,66.629,2.349,25.892,41.583,,-22.886,-43.557,33,N1 - Boa
2014-12-04,ESTAÇÃO CAMPO GRANDE,4,2014,12,4,7.4,30.809,64.669,0.281,11.458,29.817,41.266,2.318,27.143,44.542,,-22.886,-43.557,36,N1 - Boa
2014-12-05,ESTAÇÃO CAMPO GRANDE,4,2014,12,5,9.6,24.358,95.552,0.214,4.105,16.715,20.754,1.02,26.162,8.792,,-22.886,-43.557,13,N1 - Boa
2014-12-06,ESTAÇÃO CAMPO GRANDE,4,2014,12,6,0.2,28.524,73.312,0.311,13.644,25.054,38.696,0.799,30.918,29.292,,-22.886,-43.557,27,N1 - Boa
2014-12-07,ESTAÇÃO CAMPO GRANDE,4,2014,12,7,0.0,30.429,67.534,0.275,27.02,29.898,56.85,1.118,27.426,29.75,,-22.886,-43.557,25,N1 - Boa
2014-12-08,ESTAÇÃO CAMPO GRANDE,4,2014,12,8,0.0,31.947,60.784,0.299,20.881,26.592,47.448,1.099,23.072,26.5,,-22.886,-43.557,21,N1 - Boa
2014-12-09,ESTAÇÃO CAMPO GRANDE,4,2014,12,9,0.0,33.082,58.041,0.379,34.071,34.843,68.859,1.677,26.396,40.083,,-22.886,-43.557,32,N1 - Boa
2014-12-10,ESTAÇÃO CAMPO GRANDE,4,2014,12,10,0.0,32.473,57.639,0.381,21.451,36.457,57.826,1.189,18.464,49.889,,-22.886,-43.557,17,N1 - Boa
2014-12-11,ESTAÇÃO CAMPO GRANDE,4,2014,12,11,0.0,33.037,53.984,0.305,33.114,33.555,66.663,1.159,39.918,35.75,,-22.886,-43.557,31,N1 - Boa
2014-12-12,ESTAÇÃO CAMPO GRANDE,4,2014,12,12,0.0,33.485,52.465,0.312,23.151,29.888,52.976,1.396,48.252,39.542,,-22.886,-43.557,34,N1 - Boa
2014-12-13,ESTAÇÃO CAMPO GRANDE,4,2014,12,13,30.0,30.379,68.198,0.409,16.557,32.516,49.073,0.105,30.52,21.542,,-22.886,-43.557,32,N1 - Boa
2014-12-14,ESTAÇÃO CAMPO GRANDE,4,2014,12,14,6.0,29.139,83.24,0.312,6.468,23.051,29.509,1.732,25.943,20.5,,-22.886,-43.557,18,N1 - Boa
2014-12-15,ESTAÇÃO CAMPO GRANDE,4,2014,12,15,0.4,27.986,71.541,0.13,6.874,11.557,18.403,0.228,24.069,24.75,,-22.886,-43.557,20,N1 - Boa
2014-12-16,ESTAÇÃO CAMPO GRANDE,4,2014,12,16,0.0,27.706,63.673,0.198,12.826,16.74,29.549,0.018,23.914,23.333,,-22.886,-43.557,19,N1 - Boa
2014-12-17,ESTAÇÃO CAMPO GRANDE,4,2014,12,17,0.0,29.473,58.629,0.32,20.607,30.027,50.619,1.762,36.363,33.979,,-22.886,-43.557,36,N1 - Boa
2014-12-18,ESTAÇÃO CAMPO GRANDE,4,2014,12,18,0.0,31.081,55.708,0.28,15.146,28.239,43.308,2.43,43.272,39.667,,-22.886,-43.557,36,N1 - Boa
2014-12-19,ESTAÇÃO CAMPO GRANDE,4,2014,12,19,0.0,29.921,72.687,0.239,2.441,15.925,18.299,0.11,49.23,30.0,,-22.886,-43.557,35,N1 - Boa
2014-12-20,ESTAÇÃO CAMPO GRANDE,4,2014,12,20,0.0,31.758,68.687,0.428,7.697,27.025,34.725,0.614,29.566,35.208,,-22.886,-43.557,28,N1 - Boa
2014-12-21,ESTAÇÃO CAMPO GRANDE,4,2014,12,21,3.1,34.067,57.366,0.503,23.002,34.827,57.825,0.215,18.205,37.583,,-22.886,-43.557,30,N1 - Boa
2014-12-22,ESTAÇÃO CAMPO GRANDE,4,2014,12,22,11.6,33.769,58.155,0.361,13.456,21.142,34.55,0.101,21.565,15.667,,-22.886,-43.557,13,N1 - Boa
2014-12-23,ESTAÇÃO CAMPO GRANDE,4,2014,12,23,5.4,29.85,87.536,0.361,8.312,21.856,30.16,0.015,13.077,14.958,,-22.886,-43.557,12,N1 - Boa
2014-12-24,ESTAÇÃO CAMPO GRANDE,4,2014,12,24,2.2,28.314,86.65,0.256,4.763,17.895,22.644,0.027,17.144,13.25,,-22.886,-43.557,11,N1 - Boa
2014-12-25,ESTAÇÃO CAMPO GRANDE,4,2014,12,25,0.2,30.676,75.715,0.278,12.402,16.852,29.211,0.021,30.987,16.542,,-22.886,-43.557,21,N1 - Boa
2014-12-26,ESTAÇÃO CAMPO GRANDE,4,2014,12,26,0.0,32.104,68.995,0.281,10.336,18.903,29.208,0.142,29.069,23.458,,-22.886,-43.557,25,N1 - Boa
2014-12-27,ESTAÇÃO CAMPO GRANDE,4,2014,12,27,0.0,32.853,65.275,0.359,13.199,25.551,38.723,0.677,36.17,33.625,,-22.886,-43.557,34,N1 - Boa
2014-12-28,ESTAÇÃO CAMPO GRANDE,4,2014,12,28,0.0,34.285,56.706,0.405,8.403,28.096,36.493,1.796,41.31,39.458,,-22.886,-43.557,35,N1 - Boa
2014-12-29,ESTAÇÃO CAMPO GRANDE,4,2014,12,29,0.0,34.192,51.492,0.365,7.276,32.675,39.917,1.42,52.24,41.542,,-22.886,-43.557,33,N1 - Boa
2014-12-30,ESTAÇÃO CAMPO GRANDE,4,2014,12,30,1.6,33.385,57.582,0.377,16.979,27.46,44.364,0.187,59.865,33.25,,-22.886,-43.557,55,N2 - Moderada
2014-12-31,ESTAÇÃO CAMPO GRANDE,4,2014,12,31,21.8,33.053,57.92,0.335,21.483,29.202,50.471,0.348,37.34,20.75,,-22.886,-43.557,28,N1 - Boa
2015-01-01,ESTAÇÃO CAMPO GRANDE,4,2015,1,1,0.0,34.864,50.538,0.279,2.73,16.172,18.89,1.06,51.662,19.75,,-22.886,-43.557,32,N1 - Boa
2015-01-02,ESTAÇÃO CAMPO GRANDE,4,2015,1,2,0.0,36.772,44.359,0.314,14.379,29.333,43.718,0.582,50.58,19.458,,-22.886,-43.557,31,N1 - Boa
2015-01-03,ESTAÇÃO CAMPO GRANDE,4,2015,1,3,0.0,32.468,63.922,0.245,8.489,17.165,25.658,0.252,38.836,22.167,,-22.886,-43.557,21,N1 - Boa
2015-01-04,ESTAÇÃO CAMPO GRANDE,4,2015,1,4,1.6,31.213,72.35,0.35,20.918,23.413,44.461,0.052,27.712,22.167,,-22.886,-43.557,20,N1 - Boa
2015-01-05,ESTAÇÃO CAMPO GRANDE,4,2015,1,5,51.4,28.928,76.068,0.35,17.588,27.003,44.617,0.087,32.855,18.167,,-22.886,-43.557,22,N1 - Boa
2015-01-06,ESTAÇÃO CAMPO GRANDE,4,2015,1,6,2.8,30.057,77.189,0.425,29.964,37.182,67.266,0.376,29.015,31.417,,-22.886,-43.557,29,N1 - Boa
2015-01-07,ESTAÇÃO CAMPO GRANDE,4,2015,1,7,0.0,33.579,59.757,0.312,33.008,34.725,67.715,0.195,26.447,32.25,,-22.886,-43.557,26,N1 - Boa
2015-01-08,ESTAÇÃO CAMPO GRANDE,4,2015,1,8,0.0,34.83,47.095,0.293,29.934,36.107,66.017,0.371,34.527,37.042,,-22.886,-43.557,31,N1 - Boa
2015-01-09,ESTAÇÃO CAMPO GRANDE,4,2015,1,9,0.0,35.535,44.281,0.366,22.127,36.508,58.645,1.268,28.43,41.458,,-22.886,-43.557,33,N1 - Boa
2015-01-10,ESTAÇÃO CAMPO GRANDE,4,2015,1,10,0.0,35.78,38.481,0.358,16.801,34.035,50.84,0.728,49.852,38.042,,-22.886,-43.557,41,N2 - Moderada
2015-01-11,ESTAÇÃO CAMPO GRANDE,4,2015,1,11,0.0,34.852,52.292,0.369,8.285,26.289,34.611,1.251,62.532,35.917,,-22.886,-43.557,36,N1 - Boa
2015-01-12,ESTAÇÃO CAMPO GRANDE,4,2015,1,12,0.0,35.858,48.615,0.418,14.962,32.944,47.896,2.872,77.213,43.792,,-22.886,-43.557,86,N3 - Ruim
2015-01-13,ESTAÇÃO CAMPO GRANDE,4,2015,1,13,0.0,34.994,47.434,0.335,7.486,30.164,37.622,1.956,73.543,36.292,,-22.886,-43.557,83,N3 - Ruim
2015-01-14,ESTAÇÃO CAMPO GRANDE,4,2015,1,14,0.0,34.064,58.15,0.405,17.266,30.303,47.539,1.588,50.58,42.917,,-22.886,-43.557,34,N1 - Boa
2015-01-15,ESTAÇÃO CAMPO GRANDE,4,2015,1,15,0.0,34.271,59.973,0.491,21.69,33.623,55.28,2.713,40.821,55.292,,-22.886,-43.557,45,N2 - Moderada
2015-01-16,ESTAÇÃO CAMPO GRANDE,4,2015,1,16,0.0,33.337,65.349,0.357,11.019,23.665,34.695,1.593,51.997,37.792,,-22.886,-43.557,30,N1 - Boa
2015-01-17,ESTAÇÃO CAMPO GRANDE,4,2015,1,17,0.0,34.623,50.241,0.433,16.308,37.671,53.985,2.33,51.637,51.25,,-22.886,-43.557,54,N2 - Moderada
2015-01-18,ESTAÇÃO CAMPO GRANDE,4,2015,1,18,0.0,34.419,55.706,0.411,14.668,32.544,47.228,2.51,52.545,50.458,,-22.886,-43.557,41,N2 - Moderada
2015-01-19,ESTAÇÃO CAMPO GRANDE,4,2015,1,19,0.0,34.451,58.169,0.463,11.934,35.986,47.926,3.468,62.242,58.0,,-22.886,-43.557,69,N2 - Moderada
2015-01-20,ESTAÇÃO CAMPO GRANDE,4,2015,1,20,0.0,33.945,59.785,0.35,3.133,18.601,21.738,2.375,52.54,40.167,,-22.886,-43.557,36,N1 - Boa
2015-01-21,ESTAÇÃO CAMPO GRANDE,4,2015,1,21,0.0,33.455,62.372,0.433,4.503,22.366,26.858,4.544,48.035,55.708,,-22.886,-43.557,45,N2 - Moderada
2015-01-22,ESTAÇÃO CAMPO GRANDE,4,2015,1,22,63.0,30.304,69.465,0.289,6.446,26.326,32.779,1.913,41.443,17.958,,-22.886,-43.557,24,N1 - Boa
2015-01-23,ESTAÇÃO CAMPO GRANDE,4,2015,1,23,1.6,28.846,77.577,0.32,13.078,29.753,42.792,0.345,38.768,18.25,,-22.886,-43.557,24,N1 - Boa
2015-01-24,ESTAÇÃO CAMPO GRANDE,4,2015,1,24,0.0,30.366,72.517,0.394,15.53,35.489,50.948,0.425,24.315,30.292,,-22.886,-43.557,24,N1 - Boa
2015-01-25,ESTAÇÃO CAMPO GRANDE,4,2015,1,25,0.0,32.478,52.298,0.261,15.62,25.038,40.653,0.262,41.155,16.333,,-22.886,-43.557,24,N1 - Boa
2015-01-26,ESTAÇÃO CAMPO GRANDE,4,2015,1,26,0.4,32.554,57.065,0.34,22.148,32.696,54.87,0.977,28.557,24.292,,-22.886,-43.557,22,N1 - Boa
2015-01-27,ESTAÇÃO CAMPO GRANDE,4,2015,1,27,0.0,33.09,55.005,0.366,24.346,33.405,57.745,2.335,45.3,25.208,,-22.886,-43.557,33,N1 - Boa
2015-01-28,ESTAÇÃO CAMPO GRANDE,4,2015,1,28,41.2,31.735,67.198,0.405,31.19,40.06,71.2,1.133,32.454,27.0,,-22.886,-43.557,27,N1 - Boa
2015-01-29,ESTAÇÃO CAMPO GRANDE,4,2015,1,29,0.0,33.757,62.051,0.358,25.627,33.492,59.177,0.45,28.268,28.333,,-22.886,-43.557,23,N1 - Boa
2015-01-30,ESTAÇÃO CAMPO GRANDE,4,2015,1,30,0.0,33.476,57.756,0.402,22.422,34.292,56.705,0.59,26.62,30.667,,-22.886,-43.557,25,N1 - Boa
2015-01-31,ESTAÇÃO CAMPO GRANDE,4,2015,1,31,17.0,30.026,79.554,0.275,10.017,20.439,30.486,0.138,25.663,14.583,,-22.886,-43.557,15,N1 - Boa
2015-02-01,ESTAÇÃO CAMPO GRANDE,4,2015,2,1,1.2,30.929,81.019,0.29,14.28,17.595,31.856,0.13,17.46,17.667,,-22.886,-43.557,15,N1 - Boa
2015-02-02,ESTAÇÃO CAMPO GRANDE,4,2015,2,2,2.4,27.898,84.989,0.392,29.183,34.2,63.34,0.769,6.353,19.042,,-22.886,-43.557,15,N1 - Boa
2015-02-03,ESTAÇÃO CAMPO GRANDE,4,2015,2,3,1.2,29.222,74.969,0.313,25.346,35.642,61.03,0.571,20.686,20.125,,-22.886,-43.557,16,N1 - Boa
2015-02-04,ESTAÇÃO CAMPO GRANDE,4,2015,2,4,2.6,29.081,74.775,0.382,38.059,36.249,74.323,1.612,23.623,31.083,,-22.886,-43.557,25,N1 - Boa
2015-02-05,ESTAÇÃO CAMPO GRANDE,4,2015,2,5,2.2,28.53,79.502,0.455,37.391,39.255,76.614,1.233,11.182,18.292,,-22.886,-43.557,16,N1 - Boa
2015-02-06,ESTAÇÃO CAMPO GRANDE,4,2015,2,6,2.4,28.525,81.502,0.383,15.395,33.733,49.123,0.642,9.118,21.167,,-22.886,-43.557,17,N1 - Boa
2015-02-07,ESTAÇÃO CAMPO GRANDE,4,2015,2,7,11.4,28.539,79.794,0.289,25.335,25.744,51.052,0.592,17.604,12.333,,-22.886,-43.557,12,N1 - Boa
2015-02-08,ESTAÇÃO CAMPO GRANDE,4,2015,2,8,25.2,29.586,78.839,0.371,31.298,30.523,61.79,1.316,21.735,17.375,,-22.886,-43.557,19,N1 - Boa
2015-02-09,ESTAÇÃO CAMPO GRANDE,4,2015,2,9,0.6,29.925,81.392,0.506,30.177,44.295,74.467,1.331,14.959,28.292,,-22.886,-43.557,23,N1 - Boa
2015-02-10,ESTAÇÃO CAMPO GRANDE,4,2015,2,10,0.0,31.463,77.68,0.569,40.271,48.854,89.095,0.331,9.246,36.667,,-22.886,-43.557,29,N1 - Boa
2015-02-11,ESTAÇÃO CAMPO GRANDE,4,2015,2,11,0.2,34.604,61.905,0.453,50.714,45.89,96.512,1.469,15.471,33.562,,-22.886,-43.557,27,N1 - Boa
2015-02-12,ESTAÇÃO CAMPO GRANDE,4,2015,2,12,0.0,35.728,52.205,0.396,23.725,32.255,56.13,1.628,22.779,37.792,,-22.886,-43.557,30,N1 - Boa
2015-02-13,ESTAÇÃO CAMPO GRANDE,4,2015,2,13,0.0,35.235,55.381,0.357,10.214,30.85,41.062,1.428,33.279,41.604,,-22.886,-43.557,33,N1 - Boa
2015-02-14,ESTAÇÃO CAMPO GRANDE,4,2015,2,14,31.8,32.435,75.518,0.337,5.041,19.644,24.681,0.0,31.236,29.854,,-22.886,-43.557,24,N1 - Boa
2015-02-15,ESTAÇÃO CAMPO GRANDE,4,2015,2,15,64.2,30.013,81.267,0.358,9.778,25.015,34.794,0.019,16.94,25.167,,-22.886,-43.557,20,N1 - Boa
2015-02-16,ESTAÇÃO CAMPO GRANDE,4,2015,2,16,4.8,28.205,87.085,0.335,5.191,19.859,25.055,1.147,17.325,22.667,,-22.886,-43.557,18,N1 - Boa
2015-02-17,ESTAÇÃO CAMPO GRANDE,4,2015,2,17,1.8,30.46,81.785,0.379,6.83,24.475,31.306,0.32,14.934,37.0,,-22.886,-43.557,14,N1 - Boa
2015-02-18,ESTAÇÃO CAMPO GRANDE,4,2015,2,18,1.8,29.89,79.644,0.392,29.307,26.284,55.633,0.024,7.073,24.059,,-22.886,-43.557,8,N1 - Boa
2015-02-19,ESTAÇÃO CAMPO GRANDE,4,2015,2,19,0.0,32.882,51.364,0.295,21.209,23.562,44.775,0.416,21.97,11.0,,-22.886,-43.557,13,N1 - Boa
2015-02-20,ESTAÇÃO CAMPO GRANDE,4,2015,2,20,0.0,34.325,53.137,0.409,28.784,28.261,57.047,1.5,19.301,,,-22.886,-43.557,15,N1 - Boa
2015-02-21,ESTAÇÃO CAMPO GRANDE,4,2015,2,21,0.0,33.198,60.032,0.313,10.546,26.512,37.069,1.11,31.344,,,-22.886,-43.557,30,N1 - Boa
2015-02-22,ESTAÇÃO CAMPO GRANDE,4,2015,2,22,0.0,32.08,64.228,0.234,9.466,17.745,27.21,0.395,17.248,,,-22.886,-43.557,18,N1 - Boa
2015-02-23,ESTAÇÃO CAMPO GRANDE,4,2015,2,23,0.0,32.871,61.728,0.245,16.45,19.463,35.9,2.596,20.056,,,-22.886,-43.557,20,N1 - Boa
2015-02-24,ESTAÇÃO CAMPO GRANDE,4,2015,2,24,0.0,33.063,59.035,0.286,14.516,23.018,37.546,1.508,18.943,,,-22.886,-43.557,18,N1 - Boa
2015-02-25,ESTAÇÃO CAMPO GRANDE,4,2015,2,25,0.0,32.836,57.618,0.345,29.34,29.518,58.928,2.208,19.562,,,-22.886,-43.557,17,N1 - Boa
2015-02-26,ESTAÇÃO CAMPO GRANDE,4,2015,2,26,0.0,32.235,59.808,0.354,14.85,28.394,43.219,2.014,29.986,,,-22.886,-43.557,23,N1 - Boa
2015-02-27,ESTAÇÃO CAMPO GRANDE,4,2015,2,27,0.0,32.835,58.852,0.328,18.185,28.296,46.471,0.808,31.71,,,-22.886,-43.557,25,N1 - Boa
2015-02-28,ESTAÇÃO CAMPO GRANDE,4,2015,2,28,8.0,30.667,69.581,0.31,12.73,23.032,35.869,0.981,18.895,,,-22.886,-43.557,18,N1 - Boa
2015-03-01,ESTAÇÃO CAMPO GRANDE,4,2015,3,1,0.6,29.373,67.812,0.181,26.428,15.589,41.995,0.558,16.126,,,-22.886,-43.557,11,N1 - Boa
2015-03-02,ESTAÇÃO CAMPO GRANDE,4,2015,3,2,0.0,29.96,59.602,0.215,20.647,18.23,38.878,0.198,20.92,,,-22.886,-43.557,15,N1 - Boa
2015-03-03,ESTAÇÃO CAMPO GRANDE,4,2015,3,3,0.0,30.656,61.609,0.242,17.86,23.025,40.853,1.989,19.714,,,-22.886,-43.557,19,N1 - Boa
2015-03-04,ESTAÇÃO CAMPO GRANDE,4,2015,3,4,0.0,31.212,64.947,,23.978,25.013,48.989,1.455,16.936,,,-22.886,-43.557,17,N1 - Boa
2015-03-05,ESTAÇÃO CAMPO GRANDE,4,2015,3,5,0.0,32.438,61.708,,30.844,28.02,58.869,0.32,26.135,,,-22.886,-43.557,27,N1 - Boa
2015-03-06,ESTAÇÃO CAMPO GRANDE,4,2015,3,6,0.0,32.427,62.821,,20.748,29.999,50.709,1.719,32.89,,,-22.886,-43.557,30,N1 - Boa
2015-03-07,ESTAÇÃO CAMPO GRANDE,4,2015,3,7,5.4,29.678,77.771,,27.706,29.819,57.521,1.216,26.829,,,-22.886,-43.557,29,N1 - Boa
2015-03-08,ESTAÇÃO CAMPO GRANDE,4,2015,3,8,3.8,29.415,79.945,0.673,6.903,22.04,28.948,0.755,18.719,,,-22.886,-43.557,16,N1 - Boa
2015-03-09,ESTAÇÃO CAMPO GRANDE,4,2015,3,9,9.6,28.483,92.059,0.646,20.758,26.654,47.417,0.384,10.135,,,-22.886,-43.557,11,N1 - Boa
2015-03-10,ESTAÇÃO CAMPO GRANDE,4,2015,3,10,0.4,28.826,89.464,0.823,46.305,31.996,78.294,0.619,1.912,36.444,,-22.886,-43.557,11,N1 - Boa
2015-03-11,ESTAÇÃO CAMPO GRANDE,4,2015,3,11,0.0,30.448,80.042,0.741,50.871,36.097,86.96,0.521,2.099,35.521,,-22.886,-43.557,28,N1 - Boa
2015-03-12,ESTAÇÃO CAMPO GRANDE,4,2015,3,12,0.0,30.076,82.591,0.431,11.513,22.319,33.828,0.017,9.712,23.042,,-22.886,-43.557,18,N1 - Boa
2015-03-13,ESTAÇÃO CAMPO GRANDE,4,2015,3,13,0.0,30.565,84.307,0.552,19.848,30.774,50.639,0.408,18.87,41.417,,-22.886,-43.557,33,N1 - Boa
2015-03-14,ESTAÇÃO CAMPO GRANDE,4,2015,3,14,0.0,29.761,83.779,0.456,15.209,25.118,40.328,0.284,11.71,30.583,,-22.886,-43.557,24,N1 - Boa
2015-03-15,ESTAÇÃO CAMPO GRANDE,4,2015,3,15,0.0,31.788,78.443,0.507,23.358,27.688,51.066,0.024,26.557,42.25,,-22.886,-43.557,34,N1 - Boa
2015-03-16,ESTAÇÃO CAMPO GRANDE,4,2015,3,16,0.0,31.688,73.688,0.342,11.238,24.11,35.346,0.318,13.763,34.588,,-22.886,-43.557,16,N1 - Boa
2015-03-17,ESTAÇÃO CAMPO GRANDE,4,2015,3,17,0.0,26.321,94.577,0.335,25.96,33.233,59.215,1.013,10.845,,,-22.886,-43.557,11,N1 - Boa
