data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,temp_min,temp_max,AQI,Qualidade_do_Ar
2015-01-20,ESTAÇÃO BANGU,2,2015,1,20,0.0,32.627,53.33,0.332,1.815,15.816,18.62,2.9,61.538,53.125,,-22.888,-43.471,27.13,39.77,79,N2 - Moderada
2015-01-21,ESTAÇÃO BANGU,2,2015,1,21,0.0,32.445,53.667,0.277,2.928,13.772,16.698,2.906,62.13,62.542,,-22.888,-43.471,28.33,39.7,51,N2 - Moderada
2015-01-22,ESTAÇÃO BANGU,2,2015,1,22,6.0,28.308,63.345,0.255,4.206,14.281,18.487,2.86,53.03,38.375,,-22.888,-43.471,24.03,33.88,31,N1 - Boa
2015-01-23,ESTAÇÃO BANGU,2,2015,1,23,4.8,27.035,65.144,0.279,3.222,19.529,22.752,1.725,55.678,30.458,,-22.888,-43.471,23.17,32.97,34,N1 - Boa
2015-01-24,ESTAÇÃO BANGU,2,2015,1,24,0.0,28.222,63.174,0.331,1.918,19.998,21.913,3.268,49.371,34.417,,-22.888,-43.471,25.07,33.18,29,N1 - Boa
2015-01-25,ESTAÇÃO BANGU,2,2015,1,25,2.4,30.004,49.882,0.205,1.574,12.072,13.647,3.302,57.571,23.458,,-22.888,-43.471,24.65,38.93,32,N1 - Boa
2015-01-26,ESTAÇÃO BANGU,2,2015,1,26,0.8,30.385,54.881,0.35,3.276,17.779,21.054,2.538,44.823,34.708,,-22.888,-43.471,26.32,37.32,29,N1 - Boa
2015-01-27,ESTAÇÃO BANGU,2,2015,1,27,1.0,30.813,55.753,0.336,5.291,25.25,30.541,4.222,57.792,40.042,,-22.888,-43.471,25.53,38.98,54,N2 - Moderada
2015-01-28,ESTAÇÃO BANGU,2,2015,1,28,34.4,29.306,65.819,0.418,3.432,28.7,32.132,2.799,50.88,39.458,,-22.888,-43.471,24.43,38.35,39,N1 - Boa
2015-01-29,ESTAÇÃO BANGU,2,2015,1,29,0.0,32.561,56.292,0.321,4.927,26.999,31.928,3.122,43.531,53.167,,-22.888,-43.471,25.93,40.68,43,N2 - Moderada
2015-01-30,ESTAÇÃO BANGU,2,2015,1,30,0.0,31.944,51.664,0.327,2.381,18.43,20.812,3.242,51.99,42.958,,-22.888,-43.471,28.65,35.9,34,N1 - Boa
2015-01-31,ESTAÇÃO BANGU,2,2015,1,31,43.6,27.968,70.153,0.205,2.536,11.174,13.712,3.011,45.434,19.25,,-22.888,-43.471,23.55,32.05,25,N1 - Boa
2015-02-01,ESTAÇÃO BANGU,2,2015,2,1,10.2,28.866,72.396,0.251,1.793,11.48,13.271,2.756,36.916,23.75,,-22.888,-43.471,24.55,35.27,27,N1 - Boa
2015-02-02,ESTAÇÃO BANGU,2,2015,2,2,4.6,25.444,76.613,0.31,3.84,24.498,28.339,3.565,26.483,28.125,,-22.888,-43.471,23.0,28.13,22,N1 - Boa
2015-02-03,ESTAÇÃO BANGU,2,2015,2,3,0.8,27.239,67.845,0.28,3.203,21.371,24.574,3.189,48.11,34.0,,-22.888,-43.471,22.47,35.88,32,N1 - Boa
2015-02-04,ESTAÇÃO BANGU,2,2015,2,4,2.0,27.114,67.365,0.378,8.33,26.683,35.01,1.692,46.029,71.75,,-22.888,-43.471,23.03,33.55,58,N2 - Moderada
2015-02-05,ESTAÇÃO BANGU,2,2015,2,5,0.4,26.688,68.114,0.35,2.741,23.416,26.156,3.168,29.817,29.292,,-22.888,-43.471,23.33,31.87,29,N1 - Boa
2015-02-06,ESTAÇÃO BANGU,2,2015,2,6,8.6,26.223,72.499,0.426,7.992,23.063,31.056,2.226,24.395,35.786,,-22.888,-43.471,24.23,30.02,16,N1 - Boa
2015-02-07,ESTAÇÃO BANGU,2,2015,2,7,12.6,26.375,71.131,0.278,2.349,12.774,15.123,2.756,37.367,17.625,,-22.888,-43.471,21.67,32.93,20,N1 - Boa
2015-02-08,ESTAÇÃO BANGU,2,2015,2,8,31.6,27.003,72.832,0.399,6.009,20.962,26.972,3.344,39.535,26.208,,-22.888,-43.471,23.13,34.78,32,N1 - Boa
2015-02-09,ESTAÇÃO BANGU,2,2015,2,9,7.2,27.242,74.367,0.449,7.987,28.895,36.882,2.674,32.156,30.75,,-22.888,-43.471,23.0,33.62,25,N1 - Boa
2015-02-10,ESTAÇÃO BANGU,2,2015,2,10,0.0,30.045,64.6,0.449,4.965,28.125,33.089,1.972,27.46,63.167,,-22.888,-43.471,25.3,37.45,51,N2 - Moderada
2015-02-11,ESTAÇÃO BANGU,2,2015,2,11,3.4,32.083,56.42,0.423,5.11,23.476,28.59,3.489,43.119,49.688,,-22.888,-43.471,26.35,39.08,40,N1 - Boa
2015-02-12,ESTAÇÃO BANGU,2,2015,2,12,0.0,33.592,49.003,0.359,3.688,24.24,27.927,3.215,43.024,46.792,,-22.888,-43.471,27.35,40.15,37,N1 - Boa
2015-02-13,ESTAÇÃO BANGU,2,2015,2,13,0.0,33.636,47.543,0.311,1.923,17.944,19.871,3.372,64.375,42.417,,-22.888,-43.471,27.9,41.37,39,N1 - Boa
2015-02-14,ESTAÇÃO BANGU,2,2015,2,14,41.8,30.267,65.638,0.26,1.272,9.541,10.813,2.336,59.54,25.75,,-22.888,-43.471,22.3,36.38,35,N1 - Boa
2015-02-15,ESTAÇÃO BANGU,2,2015,2,15,13.4,27.892,72.79,0.264,1.514,13.782,15.296,1.717,47.375,21.5,,-22.888,-43.471,21.63,38.73,31,N1 - Boa
2015-02-16,ESTAÇÃO BANGU,2,2015,2,16,1.0,26.005,81.262,0.272,1.601,14.644,16.247,1.912,39.826,14.833,,-22.888,-43.471,22.12,31.0,25,N1 - Boa
2015-02-17,ESTAÇÃO BANGU,2,2015,2,17,0.6,28.177,75.408,0.31,2.001,18.299,20.301,2.52,32.938,26.792,,-22.888,-43.471,23.7,37.68,26,N1 - Boa
2015-02-18,ESTAÇÃO BANGU,2,2015,2,18,0.6,28.032,71.092,0.258,3.49,17.853,21.342,2.664,22.303,27.417,,-22.888,-43.471,24.58,34.52,22,N1 - Boa
2015-02-19,ESTAÇÃO BANGU,2,2015,2,19,0.2,31.301,47.057,0.202,2.839,13.609,16.449,3.244,41.546,38.417,,-22.888,-43.471,27.52,35.88,31,N1 - Boa
2015-02-20,ESTAÇÃO BANGU,2,2015,2,20,0.0,32.42,51.024,0.308,5.494,22.439,27.936,2.956,41.017,56.542,,-22.888,-43.471,26.52,38.68,46,N2 - Moderada
2015-02-21,ESTAÇÃO BANGU,2,2015,2,21,0.2,31.503,53.265,0.341,3.364,23.314,26.679,2.775,58.966,56.75,,-22.888,-43.471,26.67,37.27,88,N3 - Ruim
2015-02-22,ESTAÇÃO BANGU,2,2015,2,22,0.0,30.691,56.4,0.181,2.306,13.257,15.564,2.454,43.718,31.583,,-22.888,-43.471,25.93,35.93,38,N1 - Boa
2015-02-23,ESTAÇÃO BANGU,2,2015,2,23,0.2,30.519,59.363,0.17,3.309,13.484,16.791,3.063,38.873,33.0,,-22.888,-43.471,26.58,36.07,34,N1 - Boa
2015-02-24,ESTAÇÃO BANGU,2,2015,2,24,0.0,31.045,55.015,0.197,2.832,16.246,19.078,3.02,57.713,36.125,,-22.888,-43.471,26.03,37.17,88,N3 - Ruim
2015-02-25,ESTAÇÃO BANGU,2,2015,2,25,0.0,31.044,54.1,0.321,4.605,24.832,29.438,1.637,39.114,55.167,,-22.888,-43.471,26.25,37.23,60,N2 - Moderada
2015-02-26,ESTAÇÃO BANGU,2,2015,2,26,0.0,30.44,55.822,0.32,3.121,19.259,22.382,3.529,57.705,50.583,,-22.888,-43.471,26.1,36.98,41,N2 - Moderada
2015-02-27,ESTAÇÃO BANGU,2,2015,2,27,0.0,31.21,53.04,0.309,2.252,20.799,23.049,3.66,62.686,44.75,,-22.888,-43.471,26.83,38.32,40,N1 - Boa
2015-02-28,ESTAÇÃO BANGU,2,2015,2,28,0.4,28.62,65.54,0.262,1.841,14.269,16.11,3.006,50.054,32.917,,-22.888,-43.471,24.72,33.0,29,N1 - Boa
2015-03-01,ESTAÇÃO BANGU,2,2015,3,1,0.0,27.755,59.697,0.081,1.165,5.586,6.754,3.141,40.432,26.667,,-22.888,-43.471,24.97,32.17,21,N1 - Boa
2015-03-02,ESTAÇÃO BANGU,2,2015,3,2,0.0,27.888,56.651,0.141,3.149,11.558,14.708,3.181,39.035,35.229,,-22.888,-43.471,23.98,33.07,28,N1 - Boa
2015-03-03,ESTAÇÃO BANGU,2,2015,3,3,0.0,28.624,57.054,0.162,3.598,16.148,19.747,3.088,41.487,34.75,,-22.888,-43.471,23.87,34.6,34,N1 - Boa
2015-03-04,ESTAÇÃO BANGU,2,2015,3,4,0.0,29.422,60.276,0.11,3.742,19.547,23.289,2.876,39.076,30.958,,-22.888,-43.471,24.75,35.07,35,N1 - Boa
2015-03-05,ESTAÇÃO BANGU,2,2015,3,5,0.0,30.62,56.678,0.244,5.068,26.356,31.425,3.673,59.478,37.792,,-22.888,-43.471,24.68,38.07,93,N3 - Ruim
2015-03-06,ESTAÇÃO BANGU,2,2015,3,6,0.0,31.035,57.298,0.321,5.511,30.681,36.193,7.048,59.388,59.167,,-22.888,-43.471,25.88,37.33,82,N3 - Ruim
2015-03-07,ESTAÇÃO BANGU,2,2015,3,7,0.0,27.931,68.563,0.372,3.13,23.846,26.975,5.505,68.473,38.333,,-22.888,-43.471,24.05,33.15,68,N2 - Moderada
2015-03-08,ESTAÇÃO BANGU,2,2015,3,8,0.0,27.612,71.417,0.325,2.84,22.669,25.509,4.093,47.522,17.875,,-22.888,-43.471,23.83,33.97,37,N1 - Boa
2015-03-09,ESTAÇÃO BANGU,2,2015,3,9,0.0,26.516,79.381,0.375,6.117,23.706,29.822,3.681,31.021,24.917,,-22.888,-43.471,23.8,30.45,25,N1 - Boa
2015-03-10,ESTAÇÃO BANGU,2,2015,3,10,0.0,27.196,74.463,0.54,14.972,34.65,49.621,3.713,13.268,45.667,,-22.888,-43.471,24.87,30.65,37,N1 - Boa
2015-03-11,ESTAÇÃO BANGU,2,2015,3,11,0.0,29.388,61.462,0.362,4.795,25.87,30.666,5.819,31.122,34.125,,-22.888,-43.471,26.95,34.57,27,N1 - Boa
2015-03-12,ESTAÇÃO BANGU,2,2015,3,12,0.0,28.522,68.262,0.37,4.998,20.667,25.666,2.955,33.775,53.5,,-22.888,-43.471,26.77,31.43,44,N2 - Moderada
2015-03-13,ESTAÇÃO BANGU,2,2015,3,13,0.0,28.955,69.951,0.44,6.226,27.987,34.21,3.137,44.688,55.667,,-22.888,-43.471,25.32,35.3,45,N2 - Moderada
2015-03-14,ESTAÇÃO BANGU,2,2015,3,14,0.0,27.706,73.778,0.405,3.218,20.514,23.731,1.699,55.72,39.083,,-22.888,-43.471,23.75,33.3,52,N2 - Moderada
2015-03-15,ESTAÇÃO BANGU,2,2015,3,15,0.0,29.697,68.836,0.453,2.075,22.599,24.673,5.466,73.082,54.375,,-22.888,-43.471,25.82,35.63,114,N3 - Ruim
2015-03-16,ESTAÇÃO BANGU,2,2015,3,16,0.0,29.952,62.848,0.349,2.782,17.143,19.926,4.495,72.117,50.083,,-22.888,-43.471,25.55,37.47,66,N2 - Moderada
2015-03-17,ESTAÇÃO BANGU,2,2015,3,17,0.0,23.71,83.46,0.375,6.014,22.815,28.83,2.311,35.315,20.625,,-22.888,-43.471,20.95,25.3,52,N2 - Moderada
2015-03-18,ESTAÇÃO BANGU,2,2015,3,18,0.0,26.64,76.346,0.386,6.876,26.201,33.078,3.342,35.803,46.5,,-22.888,-43.471,22.88,32.87,37,N1 - Boa
2015-03-19,ESTAÇÃO BANGU,2,2015,3,19,0.0,28.321,68.881,0.285,5.819,21.781,27.601,2.693,32.343,55.812,,-22.888,-43.471,24.1,33.55,46,N2 - Moderada
2015-03-20,ESTAÇÃO BANGU,2,2015,3,20,0.0,28.404,67.436,0.229,5.581,19.554,25.133,2.409,33.254,29.583,,-22.888,-43.471,24.97,33.43,25,N1 - Boa
2015-03-21,ESTAÇÃO BANGU,2,2015,3,21,1.4,26.602,74.022,0.366,5.622,27.762,33.385,2.758,19.373,31.167,,-22.888,-43.471,24.47,29.78,25,N1 - Boa
2015-03-22,ESTAÇÃO BANGU,2,2015,3,22,66.4,26.665,71.993,0.276,2.442,12.361,14.805,2.018,43.099,23.625,,-22.888,-43.471,22.97,30.72,25,N1 - Boa
2015-03-23,ESTAÇÃO BANGU,2,2015,3,23,55.8,23.735,90.263,0.261,4.756,18.366,23.124,2.433,35.621,18.75,,-22.888,-43.471,21.9,27.25,21,N1 - Boa
2015-03-24,ESTAÇÃO BANGU,2,2015,3,24,1.0,25.728,78.134,0.276,6.319,22.444,28.762,2.132,23.672,37.375,,-22.888,-43.471,22.78,30.25,30,N1 - Boa
2015-03-25,ESTAÇÃO BANGU,2,2015,3,25,0.0,27.119,67.797,0.221,4.124,19.16,23.28,3.71,38.907,38.667,,-22.888,-43.471,22.85,32.63,33,N1 - Boa
2015-03-26,ESTAÇÃO BANGU,2,2015,3,26,0.0,28.297,64.283,0.289,8.243,28.539,36.783,5.145,48.343,43.458,,-22.888,-43.471,22.02,36.45,61,N2 - Moderada
2015-03-27,ESTAÇÃO BANGU,2,2015,3,27,0.0,28.489,70.94,0.329,4.674,24.327,28.996,3.526,43.507,55.0,,-22.888,-43.471,25.02,32.5,45,N2 - Moderada
2015-03-28,ESTAÇÃO BANGU,2,2015,3,28,0.0,27.985,67.802,0.361,3.279,24.288,27.567,4.055,44.784,51.333,,-22.888,-43.471,26.0,31.45,42,N2 - Moderada
2015-03-29,ESTAÇÃO BANGU,2,2015,3,29,53.4,27.803,74.433,0.286,2.73,17.724,20.453,5.507,42.47,34.833,,-22.888,-43.471,23.88,34.23,34,N1 - Boa
2015-03-30,ESTAÇÃO BANGU,2,2015,3,30,8.4,27.597,82.78,0.345,4.273,29.15,33.42,3.578,40.605,28.708,,-22.888,-43.471,23.83,34.23,34,N1 - Boa
2015-03-31,ESTAÇÃO BANGU,2,2015,3,31,0.0,29.078,68.952,0.387,7.529,27.728,35.257,3.46,26.843,45.5,,-22.888,-43.471,26.1,33.77,36,N1 - Boa
2015-04-01,ESTAÇÃO BANGU,2,2015,4,1,0.0,27.9,68.523,0.236,3.014,13.14,16.151,2.974,40.056,37.5,,-22.888,-43.471,25.7,30.83,30,N1 - Boa
2015-04-02,ESTAÇÃO BANGU,2,2015,4,2,0.4,26.429,69.178,0.194,3.925,12.577,16.499,3.04,36.662,27.667,,-22.888,-43.471,24.05,29.03,22,N1 - Boa
2015-04-03,ESTAÇÃO BANGU,2,2015,4,3,0.0,26.3,63.557,0.267,6.735,19.258,25.992,3.523,48.372,23.542,,-22.888,-43.471,21.7,31.78,38,N1 - Boa
2015-04-04,ESTAÇÃO BANGU,2,2015,4,4,0.0,27.977,55.465,0.267,4.22,21.891,26.109,4.607,55.109,29.75,,-22.888,-43.471,22.13,35.07,52,N2 - Moderada
2015-04-05,ESTAÇÃO BANGU,2,2015,4,5,16.4,28.892,63.518,0.302,2.3,23.701,26.003,4.936,49.625,36.583,,-22.888,-43.471,24.18,37.17,43,N2 - Moderada
2015-04-06,ESTAÇÃO BANGU,2,2015,4,6,12.0,27.914,69.97,0.248,2.648,12.849,15.498,2.628,38.982,20.375,,-22.888,-43.471,24.87,34.8,25,N1 - Boa
2015-04-07,ESTAÇÃO BANGU,2,2015,4,7,40.0,23.101,81.741,0.233,5.456,13.728,19.186,3.039,35.181,18.792,,-22.888,-43.471,20.97,25.37,22,N1 - Boa
2015-04-08,ESTAÇÃO BANGU,2,2015,4,8,0.0,24.625,67.673,0.26,9.101,23.309,32.409,3.584,32.329,35.708,,-22.888,-43.471,20.22,31.02,29,N1 - Boa
2015-04-09,ESTAÇÃO BANGU,2,2015,4,9,0.0,25.752,63.956,0.21,7.573,21.008,28.581,3.405,35.582,33.625,,-22.888,-43.471,21.22,30.97,27,N1 - Boa
2015-04-10,ESTAÇÃO BANGU,2,2015,4,10,0.0,26.598,59.188,0.212,7.316,21.559,28.875,4.194,40.525,31.083,,-22.888,-43.471,23.07,31.37,28,N1 - Boa
2015-04-11,ESTAÇÃO BANGU,2,2015,4,11,0.0,26.797,58.471,0.256,4.377,23.422,27.797,5.843,64.744,32.208,,-22.888,-43.471,22.27,32.85,79,N2 - Moderada
2015-04-12,ESTAÇÃO BANGU,2,2015,4,12,0.0,26.57,64.691,0.367,2.727,26.026,28.752,3.846,59.246,41.5,,-22.888,-43.471,21.45,32.82,81,N3 - Ruim
2015-04-13,ESTAÇÃO BANGU,2,2015,4,13,0.0,26.277,64.485,0.363,3.476,27.761,31.237,4.303,55.336,46.583,,-22.888,-43.471,21.75,30.98,52,N2 - Moderada
2015-04-14,ESTAÇÃO BANGU,2,2015,4,14,0.0,27.435,55.055,0.313,5.824,30.392,36.211,2.888,50.054,42.792,,-22.888,-43.471,22.73,33.2,40,N1 - Boa
2015-04-15,ESTAÇÃO BANGU,2,2015,4,15,0.0,28.717,58.624,0.372,5.86,37.417,43.276,5.084,56.072,51.562,,-22.888,-43.471,23.95,36.07,51,N2 - Moderada
2015-04-16,ESTAÇÃO BANGU,2,2015,4,16,0.0,27.982,64.971,0.355,3.448,18.901,22.346,4.007,66.683,57.292,,-22.888,-43.471,25.57,33.08,47,N2 - Moderada
2015-04-17,ESTAÇÃO BANGU,2,2015,4,17,37.8,26.604,79.007,0.293,3.471,17.216,20.686,2.368,46.531,29.5,,-22.888,-43.471,23.05,31.98,34,N1 - Boa
2015-04-18,ESTAÇÃO BANGU,2,2015,4,18,0.0,29.09,65.578,0.411,3.119,24.203,27.322,5.503,53.867,38.5,,-22.888,-43.471,23.22,36.73,57,N2 - Moderada
2015-04-19,ESTAÇÃO BANGU,2,2015,4,19,0.2,28.533,72.344,0.393,2.304,17.714,20.018,4.159,47.444,35.958,,-22.888,-43.471,26.33,32.33,33,N1 - Boa
2015-04-20,ESTAÇÃO BANGU,2,2015,4,20,0.0,29.87,68.212,0.49,3.332,27.724,31.057,6.75,78.647,46.0,,-22.888,-43.471,25.55,35.85,120,N3 - Ruim
2015-04-21,ESTAÇÃO BANGU,2,2015,4,21,0.0,29.817,67.737,0.387,2.613,21.389,24.0,2.767,43.655,36.417,,-22.888,-43.471,26.38,36.38,56,N2 - Moderada
2015-04-22,ESTAÇÃO BANGU,2,2015,4,22,17.4,25.165,85.46,0.257,5.881,15.077,20.96,2.195,28.774,13.583,,-22.888,-43.471,23.35,27.3,27,N1 - Boa
2015-04-23,ESTAÇÃO BANGU,2,2015,4,23,0.0,25.258,79.165,0.203,9.303,22.548,31.85,3.561,19.293,33.792,,-22.888,-43.471,23.08,29.98,27,N1 - Boa
2015-04-24,ESTAÇÃO BANGU,2,2015,4,24,0.0,27.5,68.359,0.2,4.962,22.379,27.342,7.311,40.107,32.667,,-22.888,-43.471,23.42,34.32,32,N1 - Boa
2015-04-25,ESTAÇÃO BANGU,2,2015,4,25,1.2,25.901,71.007,0.18,1.27,7.543,8.814,2.455,49.926,25.0,,-22.888,-43.471,24.03,28.57,24,N1 - Boa
2015-04-26,ESTAÇÃO BANGU,2,2015,4,26,14.6,23.326,81.426,0.274,2.361,11.861,14.223,2.464,31.965,14.542,,-22.888,-43.471,20.68,27.18,20,N1 - Boa
2015-04-27,ESTAÇÃO BANGU,2,2015,4,27,0.0,24.518,76.233,0.245,7.021,19.196,26.215,2.766,22.292,24.458,,-22.888,-43.471,20.78,30.35,20,N1 - Boa
2015-04-28,ESTAÇÃO BANGU,2,2015,4,28,0.0,26.594,64.206,0.243,7.456,27.778,35.234,8.41,33.737,32.833,,-22.888,-43.471,21.77,32.37,26,N1 - Boa
2015-04-29,ESTAÇÃO BANGU,2,2015,4,29,0.0,25.633,71.195,0.27,4.815,19.457,24.27,2.287,29.493,34.583,,-22.888,-43.471,23.63,30.2,28,N1 - Boa
2015-04-30,ESTAÇÃO BANGU,2,2015,4,30,9.4,21.989,81.239,0.325,8.296,24.489,32.78,2.883,14.935,22.208,,-22.888,-43.471,20.7,23.27,18,N1 - Boa
2015-05-01,ESTAÇÃO BANGU,2,2015,5,1,0.0,23.4,71.232,0.238,5.312,18.905,24.217,3.845,34.78,27.583,,-22.888,-43.471,19.05,29.12,29,N1 - Boa
2015-05-02,ESTAÇÃO BANGU,2,2015,5,2,0.0,25.708,63.127,0.228,3.035,19.965,23.002,4.22,51.638,33.083,,-22.888,-43.471,21.6,30.65,37,N1 - Boa
2015-05-03,ESTAÇÃO BANGU,2,2015,5,3,0.4,27.939,62.918,0.322,4.265,22.929,27.192,4.32,38.187,28.75,,-22.888,-43.471,23.08,34.45,32,N1 - Boa
2015-05-04,ESTAÇÃO BANGU,2,2015,5,4,2.0,29.315,52.145,0.288,3.585,19.572,23.16,2.908,38.495,37.5,,-22.888,-43.471,25.07,34.87,30,N1 - Boa
2015-05-05,ESTAÇÃO BANGU,2,2015,5,5,21.2,24.73,76.093,0.203,2.9,13.199,16.098,3.671,38.86,15.917,,-22.888,-43.471,22.2,28.43,23,N1 - Boa
2015-05-06,ESTAÇÃO BANGU,2,2015,5,6,0.0,22.501,76.254,0.312,11.03,26.405,37.432,3.149,16.693,33.708,,-22.888,-43.471,20.25,25.25,27,N1 - Boa
2015-05-07,ESTAÇÃO BANGU,2,2015,5,7,0.0,23.775,70.206,0.311,13.493,23.487,36.977,5.995,28.001,36.583,,-22.888,-43.471,21.37,27.95,29,N1 - Boa
2015-05-08,ESTAÇÃO BANGU,2,2015,5,8,12.8,21.795,74.788,0.392,8.009,27.72,35.727,3.802,24.32,28.792,,-22.888,-43.471,19.7,23.78,24,N1 - Boa
2015-05-09,ESTAÇÃO BANGU,2,2015,5,9,0.0,23.539,66.726,0.574,23.49,28.512,52.002,5.857,29.506,42.792,,-22.888,-43.471,17.75,31.03,34,N1 - Boa
2015-05-10,ESTAÇÃO BANGU,2,2015,5,10,0.0,24.858,66.177,0.411,4.84,27.121,31.959,5.907,46.474,35.625,,-22.888,-43.471,19.02,32.38,52,N2 - Moderada
2015-05-11,ESTAÇÃO BANGU,2,2015,5,11,9.2,25.538,67.739,0.285,2.759,18.612,21.37,4.17,39.808,26.792,,-22.888,-43.471,22.0,31.47,30,N1 - Boa
2015-05-12,ESTAÇÃO BANGU,2,2015,5,12,13.0,24.012,75.16,0.209,3.91,14.856,18.769,3.344,41.335,21.0,,-22.888,-43.471,20.22,28.87,26,N1 - Boa
2015-05-13,ESTAÇÃO BANGU,2,2015,5,13,4.4,23.049,78.205,0.099,6.123,17.835,23.958,1.904,27.735,27.333,,-22.888,-43.471,21.17,25.12,24,N1 - Boa
2015-05-14,ESTAÇÃO BANGU,2,2015,5,14,5.6,22.67,73.636,0.171,7.799,22.312,30.11,2.845,22.819,31.292,,-22.888,-43.471,20.37,26.85,25,N1 - Boa
2015-05-15,ESTAÇÃO BANGU,2,2015,5,15,0.0,23.31,64.716,0.248,11.777,21.719,33.494,4.236,29.116,39.75,,-22.888,-43.471,19.52,28.73,32,N1 - Boa
2015-05-16,ESTAÇÃO BANGU,2,2015,5,16,0.0,23.323,68.598,0.195,7.415,23.978,31.391,4.665,29.519,29.458,,-22.888,-43.471,20.02,27.7,24,N1 - Boa
2015-05-17,ESTAÇÃO BANGU,2,2015,5,17,0.0,24.925,64.852,0.245,5.919,20.586,26.505,3.92,35.694,29.625,,-22.888,-43.471,21.35,30.42,28,N1 - Boa
2015-05-18,ESTAÇÃO BANGU,2,2015,5,18,0.0,24.524,66.578,0.307,11.846,30.404,42.249,4.482,21.242,44.333,,-22.888,-43.471,21.82,28.12,35,N1 - Boa
2015-05-19,ESTAÇÃO BANGU,2,2015,5,19,0.6,25.047,70.782,0.314,9.362,33.392,42.753,4.912,19.83,39.271,,-22.888,-43.471,22.68,29.8,31,N1 - Boa
2015-05-20,ESTAÇÃO BANGU,2,2015,5,20,0.0,24.821,66.292,0.287,10.356,28.721,39.094,3.949,20.472,42.167,,-22.888,-43.471,19.85,30.72,34,N1 - Boa
2015-05-21,ESTAÇÃO BANGU,2,2015,5,21,0.0,25.381,65.04,0.241,4.118,23.572,27.691,3.15,30.132,37.375,,-22.888,-43.471,22.48,30.18,30,N1 - Boa
2015-05-22,ESTAÇÃO BANGU,2,2015,5,22,0.0,25.487,61.982,0.29,7.812,31.246,39.055,4.584,30.505,41.375,,-22.888,-43.471,21.4,31.1,33,N1 - Boa
2015-05-23,ESTAÇÃO BANGU,2,2015,5,23,0.0,24.74,61.633,0.353,10.013,30.52,40.532,5.901,26.465,42.792,,-22.888,-43.471,19.98,29.8,34,N1 - Boa
2015-05-24,ESTAÇÃO BANGU,2,2015,5,24,0.0,26.14,56.031,0.534,5.952,21.01,26.961,4.887,32.165,49.208,,-22.888,-43.471,19.7,34.33,39,N1 - Boa
2015-05-25,ESTAÇÃO BANGU,2,2015,5,25,0.0,26.921,58.116,0.676,11.404,40.976,52.377,5.078,38.549,81.875,,-22.888,-43.471,20.83,35.67,66,N2 - Moderada
2015-05-26,ESTAÇÃO BANGU,2,2015,5,26,0.0,25.785,68.511,0.515,7.519,30.73,38.249,4.047,44.678,65.458,,-22.888,-43.471,21.45,32.27,53,N2 - Moderada
2015-05-27,ESTAÇÃO BANGU,2,2015,5,27,0.0,26.478,66.324,0.55,11.47,41.203,52.675,6.996,42.155,64.333,,-22.888,-43.471,21.38,33.23,52,N2 - Moderada
2015-05-28,ESTAÇÃO BANGU,2,2015,5,28,0.8,27.536,54.636,0.709,12.437,31.034,43.467,5.874,32.294,71.021,,-22.888,-43.471,22.63,35.5,57,N2 - Moderada
2015-05-29,ESTAÇÃO BANGU,2,2015,5,29,1.4,24.08,67.772,,12.572,33.325,45.9,4.028,23.226,41.083,,-22.888,-43.471,21.58,28.87,33,N1 - Boa
2015-05-30,ESTAÇÃO BANGU,2,2015,5,30,0.0,22.815,69.351,,5.347,34.337,39.679,4.805,39.174,52.125,,-22.888,-43.471,18.47,28.07,43,N2 - Moderada
2015-05-31,ESTAÇÃO BANGU,2,2015,5,31,3.4,21.823,78.49,,9.921,41.804,51.721,4.163,14.662,51.25,,-22.888,-43.471,21.02,22.7,42,N2 - Moderada
2015-06-01,ESTAÇÃO BANGU,2,2015,6,1,0.0,21.818,78.117,,3.194,13.956,17.148,2.995,40.07,30.625,,-22.888,-43.471,21.07,23.5,24,N1 - Boa
2015-06-02,ESTAÇÃO BANGU,2,2015,6,2,1.2,20.668,80.797,0.583,9.521,25.129,34.65,3.001,26.274,23.667,,-22.888,-43.471,19.6,22.52,22,N1 - Boa
2015-06-03,ESTAÇÃO BANGU,2,2015,6,3,0.0,23.134,61.48,0.219,7.954,31.459,39.412,4.433,31.968,38.833,,-22.888,-43.471,20.27,28.47,31,N1 - Boa
2015-06-04,ESTAÇÃO BANGU,2,2015,6,4,0.0,23.347,62.2,0.395,9.611,32.562,42.172,3.448,33.047,37.917,,-22.888,-43.471,17.37,31.5,32,N1 - Boa
2015-06-05,ESTAÇÃO BANGU,2,2015,6,5,0.0,23.065,67.468,0.6,10.955,38.957,49.912,5.926,43.437,62.667,,-22.888,-43.471,17.5,29.95,51,N2 - Moderada
2015-06-06,ESTAÇÃO BANGU,2,2015,6,6,0.0,25.561,63.316,0.694,18.058,39.045,57.102,6.286,18.808,63.583,,-22.888,-43.471,19.9,32.47,52,N2 - Moderada
2015-06-07,ESTAÇÃO BANGU,2,2015,6,7,0.0,25.831,56.662,0.739,14.281,26.762,41.045,3.616,26.976,57.083,,-22.888,-43.471,19.53,33.15,47,N2 - Moderada
2015-06-08,ESTAÇÃO BANGU,2,2015,6,8,0.0,25.58,55.583,0.679,12.57,37.418,49.987,4.685,30.812,72.417,,-22.888,-43.471,19.28,33.53,58,N2 - Moderada
